index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 28.028429047392727, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.5146267]
index: 3,  smile: c1ccc(-c2ccccc2)cc1, fitness: 30.566387206228846, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.546194]
index: 4,  smile: Cc1ccccc1-c1ccccc1, fitness: 30.069556084871785, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.53555745]
index: 5,  smile: Cc1ccccc1-c1ccccc1-c1ccccc1, fitness: 30.67942835058694, logP: 5.329020000000003, sas: 1.3756519655025397, ringP: 0, discrm: [0.52959406]
index: 6,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 29.760310512988248, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.5065237]
index: 7,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 27.80863128325192, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.46749017]
index: 8,  smile: C(#CC=Cc1ccccc1)C=CSc1ccccc1-c1ccccc1, fitness: 28.710324256448263, logP: 6.676200000000005, sas: 2.6110715438689507, ringP: 0, discrm: [0.50092727]
index: 9,  smile: Cc1ccccc1CC=CCc1ccc2cc1CC=C2C=CC=CC=C1C=CC=[SH]C1, fitness: 27.664252546912973, logP: 7.152220000000007, sas: 4.766184972679122, ringP: 0, discrm: [0.52517164]
index: 10,  smile: Cc1ccccc1NCc1ccccc1C=CC=CC=CC1C=CC=[SH]S1, fitness: 27.78694903152414, logP: 6.587020000000005, sas: 4.0065473019881495, ringP: 0, discrm: [0.51731944]
index: 11,  smile: C1=CC(=CSOc2ccccn2)C(c2cccnc2)=CN1, fitness: 28.88390047214571, logP: 3.5455000000000014, sas: 3.474182081970631, ringP: 0, discrm: [0.5694061]
index: 12,  smile: SOC=[SH]SOCC=CC=CSc1ccc2cc1CC=C2, fitness: 29.526003702235222, logP: 5.0843000000000025, sas: 5.6372010897462435, ringP: 0, discrm: [0.612591]
index: 13,  smile: O=C=CC=CC=CC=CNC#CC=CSNc1ccnc2c(C=Cc3ccccc3)cccc12, fitness: 30.80563109021179, logP: 6.543400000000005, sas: 4.036117269117609, ringP: 0, discrm: [0.5790213]
index: 14,  smile: OCSCc1cncc2c(CSS)ccnc12, fitness: 31.741216972444708, logP: 2.8908000000000014, sas: 3.4540386383554704, ringP: 0, discrm: [0.63531595]
index: 15,  smile: OCSCc1cncc2c(OSS)ccnc12, fitness: 31.009689961457426, logP: 2.6846000000000014, sas: 3.6402552788578237, ringP: 0, discrm: [0.628082]
index: 16,  smile: C(#CC=CSc1ncccc1Nc1ccccn1)C=CSc1ccccc1, fitness: 34.055876785633586, logP: 6.135400000000003, sas: 3.2286251071371668, ringP: 0, discrm: [0.6303472]
index: 17,  smile: C(#CC=NCSc1ncccc1Nc1ccccn1)C=CSc1ccccc1, fitness: 34.56239445768128, logP: 5.650000000000004, sas: 3.405639962245081, ringP: 0, discrm: [0.6515966]
