index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 29.93181993179214, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.5526945]
index: 3,  smile: Cc1cccc2ccccc12, fitness: 30.813170159760492, logP: 3.148220000000002, sas: 1.3106820670664607, ringP: 0, discrm: [0.56151146]
index: 4,  smile: c1ccc(-c2ccccc2)cc1, fitness: 30.395584136160487, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.54277796]
index: 5,  smile: CC=Cc1ccccc1CC=COc1ccccc1, fitness: 29.43579707429408, logP: 4.854900000000004, sas: 2.4268841083596833, ringP: 0, discrm: [0.53673035]
index: 6,  smile: CC=Cc1ccccc1CC=COSc1ccccc1, fitness: 29.20198456575516, logP: 5.499800000000004, sas: 2.860692327334071, ringP: 0, discrm: [0.5333891]
index: 7,  smile: CC=Cc1ccccc1CC=COSc1ccccc1, fitness: 28.52856270601395, logP: 5.499800000000004, sas: 2.860692327334071, ringP: 0, discrm: [0.51992065]
index: 8,  smile: CC=Cc1ccccc1CC=COSC=CC=Cc1cc2ccc1cc2, fitness: 28.19935262895654, logP: 7.258800000000006, sas: 4.456217360633943, ringP: 0, discrm: [0.5269047]
index: 9,  smile: CC=Cc1ccccc1CC=COSC=CC=Cc1ccccc1C=C=N, fitness: 29.47971803404639, logP: 6.9294700000000065, sas: 3.8281553678750218, ringP: 0, discrm: [0.54204196]
index: 10,  smile: CC=CC=CC=C1SC1=CNC=COc1ccccc1, fitness: 28.279319384832146, logP: 4.7306000000000035, sas: 3.58566051507853, ringP: 0, discrm: [0.5432574]
index: 11,  smile: Cc1ncccc1N=CCC=CNc1cccc2c(C=O)cccc12, fitness: 29.082987331304174, logP: 5.073920000000004, sas: 3.0399159358605203, ringP: 0, discrm: [0.5413406]
index: 12,  smile: Cc1ncccc1CON=CCSC=Cc1cccc2c(C=O)cccc12, fitness: 29.954011649464015, logP: 5.262220000000005, sas: 3.1242239170473702, ringP: 0, discrm: [0.55813104]
index: 13,  smile: CC=Cc1ncccc1CNC=CSOSC1OC=CC=C1F, fitness: 31.180349423036965, logP: 4.711900000000003, sas: 4.836263969036706, ringP: 0, discrm: [0.63165385]
index: 14,  smile: CC=Cc1ncccc1CNC=CSOSC1OC=CN=C1F, fitness: 31.20238814680758, logP: 4.184000000000003, sas: 5.002080960999967, ringP: 0, discrm: [0.6435445]
index: 15,  smile: CC=CSC=CN[SH]=C1SC1=CNC=COc1ccccc1, fitness: 32.123561213868754, logP: 4.552400000000003, sas: 4.6062151915062834, ringP: 0, discrm: [0.6472322]
index: 16,  smile: CC=CSC=CN=N[SH]=C1SC1=CNC=COc1ccccc1, fitness: 32.65342043244439, logP: 5.415000000000004, sas: 4.761889772973834, ringP: 0, discrm: [0.64939225]
index: 17,  smile: CCOSC=CN[SH]=C1SC1=COC=COc1ccccc1, fitness: 31.915763962267864, logP: 4.397300000000003, sas: 4.5551803986068755, ringP: 0, discrm: [0.64403844]
index: 18,  smile: NCSC=CC=CC=C1CC1=CNC=COC1COSC1, fitness: 33.38465968192927, logP: 3.044100000000001, sas: 5.498514929564928, ringP: 0, discrm: [0.7152456]
index: 19,  smile: C(=COC1COSC1)NC=C1CC1=CC=C1NCS1, fitness: 36.34128036199739, logP: 2.4600999999999997, sas: 5.471979212246074, ringP: 0, discrm: [0.7819889]
index: 20,  smile: N=c1oc2ccc1c1c(C=CSCC=Nc3ccccc3OCc3cccnc3Cc3ccccc3)cccc21, fitness: 35.56002300908273, logP: 8.174470000000007, sas: 4.015658235893216, ringP: 0, discrm: [0.65057534]
index: 21,  smile: N=c1oc2ccc1c1c(C=CSCC=Nc3ccccc3OCc3cccnc3Cc3ccccc3)cccc21, fitness: 36.89420574834054, logP: 8.174470000000007, sas: 4.015658235893216, ringP: 0, discrm: [0.67725897]
index: 22,  smile: N=c1oc2ccc1c1c(C=CSCC=Nc3ccccc3OCc3cccnc3Cc3ccccc3)cccc21, fitness: 36.057661711475305, logP: 8.174470000000007, sas: 4.015658235893216, ringP: 0, discrm: [0.6605281]
index: 23,  smile: O=[SH]c1ccc2cc1[nH]c2=Cc1ccccc1SCSCSCc1cccnc1, fitness: 33.29194748162268, logP: 5.088500000000004, sas: 4.46051921696491, ringP: 0, discrm: [0.6595187]
index: 24,  smile: OF, fitness: 33.73649124847808, logP: -0.13679999999999998, sas: 3.5133525343340075, ringP: 0, discrm: [0.7194187]
index: 25,  smile: O=[SH]c1ccc2cc1[nH]c2=Cc1ccccc1SCSCC=Cc1cccs1, fitness: 32.24353787096323, logP: 5.577500000000004, sas: 4.581505927008516, ringP: 0, discrm: [0.6345558]
index: 26,  smile: FC=CSc1cccc2c(C=CSSCc3ccccc3SOCc3ccc[nH]3)ccnc12, fitness: 35.80951935732482, logP: 8.871900000000002, sas: 3.8498919088204113, ringP: 0, discrm: [0.6417218]
index: 27,  smile: C(=CC(=C1CC1=CC=C1NCS1)N1COSC1)Oc1ccccc1, fitness: 27.839893993725003, logP: 4.194000000000003, sas: 4.268701926416886, ringP: 0, discrm: [0.5584952]
index: 28,  smile: C(=CC(=C1CC1=CC=C1NCS1)N1COSC1)Oc1ccccc1, fitness: 31.267405208934964, logP: 4.194000000000003, sas: 4.268701926416886, ringP: 0, discrm: [0.62704545]
index: 29,  smile: C(C=C1CC1=C(COSc1ccccc1)C1COSC1)=C1NCS1, fitness: 32.65420334255116, logP: 4.766900000000004, sas: 4.71880586407514, ringP: 0, discrm: [0.6575259]
index: 30,  smile: FC=CC(=C1CC1=CC=C1NCS1)C1COSC1, fitness: 27.670701260029563, logP: 3.526200000000002, sas: 5.486741573834349, ringP: 0, discrm: [0.5938726]
index: 31,  smile: FC=S=CSc1cccc2c(C=S=CSSCc3ccccc3SOCc3ccc[nH]3)ccnc12, fitness: 29.337120355852537, logP: 8.325800000000005, sas: 4.416579891191695, ringP: 0, discrm: [0.5336328]
index: 32,  smile: FC=S=CSc1cccc2c(Cc3ccccc3CSSCc3ccccc3SOCc3ccc[nH]3)ccnc12, fitness: 29.41280434289219, logP: 9.773399999999997, sas: 3.8753428334306985, ringP: 0, discrm: [0.50166535]
index: 33,  smile: Cc1ccccc1-c1cccnc1[SH]1OC1CF, fitness: 27.696557930436562, logP: 3.6579200000000016, sas: 4.124592784597837, ringP: 0, discrm: [0.55973154]
index: 34,  smile: Cc1ccccc1-c1cccnc1[SH]1OC1F, fitness: 29.127599335277132, logP: 3.615420000000001, sas: 3.8320133191447043, ringP: 0, discrm: [0.5819081]
index: 35,  smile: FCSOCCOCc1cccc2[nH]ccc12, fitness: 28.90100747405264, logP: 3.2763000000000018, sas: 2.874272427994404, ringP: 0, discrm: [0.5591066]
