index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 10.528405205534819, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.5144569]
index: 3,  smile: CC=Cc1cccc2ccccc12, fitness: 11.516635751363475, logP: 3.8729000000000022, sas: 1.7667842844217816, ringP: 0, discrm: [0.55101734]
index: 4,  smile: c1ccc(-c2ccccc2)cc1, fitness: 11.866077452810876, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.5380869]
index: 5,  smile: c1ccc(Cc2ccccc2)cc1, fitness: 11.306772702773957, logP: 3.277400000000002, sas: 1.0284255677733025, ringP: 0, discrm: [0.508633]
index: 6,  smile: Cc1ccccc1Cc1ccccc1, fitness: 10.949028384896835, logP: 3.585820000000002, sas: 1.2760584468553642, ringP: 0, discrm: [0.4912914]
index: 7,  smile: C(=CC=Cc1ccccc1)C=Cc1ccccc1, fitness: 11.258177803365843, logP: 4.969400000000004, sas: 1.887259476416613, ringP: 0, discrm: [0.4955236]
index: 8,  smile: C=CC=CC=CC=CC=CC=Cc1ccccc1Cc1ccccc1C, fitness: 12.016663877129531, logP: 7.009820000000007, sas: 2.891845683795644, ringP: 0, discrm: [0.52844256]
index: 9,  smile: C=CC=CC=CC=CC=CC=Cc1ccccc1Cc1ccccc1C, fitness: 11.47916492617128, logP: 7.009820000000007, sas: 2.891845683795644, ringP: 0, discrm: [0.49484888]
index: 10,  smile: C=CC=CC=CC=CC=CCc1ccccc1Cc1ccccc1Cc1ccccc1C, fitness: 11.825552252170457, logP: 8.129920000000007, sas: 2.852214934888462, ringP: 0, discrm: [0.4640693]
index: 11,  smile: C=CC=CC=CC=CC=CCc1ccccc1CC=CC=CCCc1ccccc1C, fitness: 10.413487996282168, logP: 8.236020000000007, sas: 3.2279545911763616, ringP: 0, discrm: [0.39940324]
index: 12,  smile: CN1C=CC(C=CCc2ccccc2CCC=Cc2ccccn2)=[SH]1, fitness: 10.060815784245431, logP: 4.838300000000005, sas: 3.542568076093483, ringP: 0, discrm: [0.5510261]
index: 13,  smile: CN1C=CC(SC=CCc2ccccc2CCC=Cc2ccccn2)=[SH]1, fitness: 11.1992530444163, logP: 5.486500000000006, sas: 3.732915203749375, ringP: 0, discrm: [0.6078859]
index: 14,  smile: O=C(SC=CCc1ccccc1OCN=Cc1ccccc1)C1CO1, fitness: 11.018810168945754, logP: 3.8568000000000024, sas: 3.5828670573594357, ringP: 0, discrm: [0.6572613]
index: 15,  smile: CN1C=CC(C=CCc2ccccc2COc2ccccc2Cc2c[nH]cn2)=[SH]1, fitness: 10.997430428926922, logP: 4.690200000000005, sas: 3.507183705063265, ringP: 0, discrm: [0.61344]
index: 16,  smile: O=C(SC=CCc1ccccc1OCNc1ccccc1)C1CO1, fitness: 11.218195780310836, logP: 3.849800000000002, sas: 3.3321677430412455, ringP: 0, discrm: [0.6511686]
index: 17,  smile: C(=CSCC1CO1)Nc1ccccc1OCN=CNc1ccccc1, fitness: 11.356703291472991, logP: 4.178400000000003, sas: 3.677678839320534, ringP: 0, discrm: [0.6713165]
index: 18,  smile: C(=CSOCC1CO1)Nc1ccccc1OCN=CNc1ccccc1, fitness: 11.672166522992098, logP: 4.110000000000002, sas: 3.780542550393009, ringP: 0, discrm: [0.70179224]
index: 19,  smile: C(=CSONC1CO1)Nc1ccccc1OCN=CNc1ccccc1, fitness: 11.723112464362423, logP: 3.5721000000000016, sas: 4.012346945997405, ringP: 0, discrm: [0.7461636]
index: 20,  smile: Sc1ccccc1NC=NCOc1ccccc1NC=CSOCC1CO1, fitness: 11.389715231505393, logP: 4.3987000000000025, sas: 4.07181910091707, ringP: 0, discrm: [0.69331086]
index: 21,  smile: C(=CSC[SH]1OS1)Cc1ccccc1OCN=CNc1ccccc1-c1ccccc1, fitness: 11.766467441256577, logP: 7.086800000000006, sas: 3.9749977444214224, ringP: 0, discrm: [0.5909065]
index: 22,  smile: CCCC=Cc1ccccc1Oc1ccccc1-c1ccccc1-c1ccccc1SC=Cc1ccccc1SC, fitness: 11.87230100715521, logP: 12.111099999999979, sas: 2.8748968482826776, ringP: 0, discrm: [0.29294845]
index: 23,  smile: OSCCSC=CSc1ccccc1OCN=CNc1ccc2c3cccc1c32, fitness: 12.319095670994546, logP: 6.848000000000005, sas: 3.6619386245623717, ringP: 0, discrm: [0.6124321]
index: 24,  smile: OOSc1ccccc1CSC=CSc1ccccc1OCN=CNc1ccc2c3cccc1c32, fitness: 12.715963989077096, logP: 8.338700000000003, sas: 3.574295719594062, ringP: 0, discrm: [0.5648349]
index: 25,  smile: Cc1cccc2c(NC=NCOc3ccccc3[SH]=NC=CSSONC3CC3)cccc12, fitness: 11.732692708172126, logP: 6.433520000000006, sas: 4.19863422541398, ringP: 0, discrm: [0.6344617]
index: 26,  smile: ON1CNS1=CCNc1ccccc1SOc1[nH]cnc1C=Cc1ccccc1, fitness: 11.247572269893428, logP: 4.231100000000002, sas: 4.3100542178430885, ringP: 0, discrm: [0.7097511]
index: 27,  smile: CSc1ccccc1C=CSc1ccccc1-c1ccccc1-c1ccccc1Oc1ccccc1-c1ccccc1C=CCC1CC1, fitness: 11.901139780676663, logP: 13.778099999999975, sas: 3.0854549219234757, ringP: 0, discrm: [0.23700412]
