index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 12.490604416655424, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.46334136]
index: 3,  smile: Cc1ccccc1C, fitness: 13.639045645462868, logP: 2.30344, sas: 1.0337432953498862, ringP: 0, discrm: [0.5074878]
index: 4,  smile: CCc1ccccc1, fitness: 13.7911180440183, logP: 2.2490000000000006, sas: 1.0, ringP: 0, discrm: [0.5143015]
index: 5,  smile: Cc1ccccc1-c1ccccc1, fitness: 14.544302788973345, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.51148266]
index: 6,  smile: Cc1ccccc1-c1ccccc1, fitness: 13.89063343167354, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.48177043]
index: 7,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 15.06573234221188, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.48325494]
index: 8,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 14.296296459643521, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.44828057]
index: 9,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 12.902132374255338, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.38490948]
index: 10,  smile: OC=CC=C1C=CNC=C1C=CC=CC=CC=Cc1ccccc1O, fitness: 12.552884074323428, logP: 5.072900000000004, sas: 3.8339549242693716, ringP: 0, discrm: [0.5224354]
index: 11,  smile: OC=CC=C1C=CNC=C1C=CC=CC=CC=Cc1ccccc1OO, fitness: 13.196470049552174, logP: 5.219100000000004, sas: 3.9623719995851188, ringP: 0, discrm: [0.5540228]
index: 12,  smile: C=CC=CC(C=CC=Cc1ccccc1OO)=CNC=CC=CC=CO, fitness: 13.194248994066742, logP: 5.465100000000005, sas: 4.102062104848277, ringP: 0, discrm: [0.553668]
index: 13,  smile: OOC=CC=C1C=CNC=C1C=CC=CC=CCSc1ccccc1O, fitness: 12.725304247231927, logP: 5.083400000000005, sas: 4.002451149382689, ringP: 0, discrm: [0.5391561]
index: 14,  smile: FSOCSc1ccccc1C=CC1NS1, fitness: 13.232380347579394, logP: 3.8762000000000025, sas: 4.384192014495115, ringP: 0, discrm: [0.6218524]
index: 15,  smile: FSOCSc1ccccc1C=CC1NS1, fitness: 13.43108506712285, logP: 3.8762000000000025, sas: 4.384192014495115, ringP: 0, discrm: [0.6308844]
index: 16,  smile: FSSOc1cccnc1CSC=Cc1ccccc1Cc1ccccc1, fitness: 15.917736528816791, logP: 7.136200000000005, sas: 3.144920192607252, ringP: 0, discrm: [0.5714346]
index: 17,  smile: FSSOc1cccnc1-c1ccccc1CSC=Cc1ccccc1Cc1ccccc1, fitness: 17.352718443816624, logP: 8.803200000000002, sas: 3.0990220501076964, ringP: 0, discrm: [0.5806296]
index: 18,  smile: FSSc1ccccc1-c1cccnc1SCSC=Cc1ccccc1Cc1ccccc1, fitness: 17.64068022524325, logP: 9.417899999999998, sas: 3.1289989731846193, ringP: 0, discrm: [0.5756239]
index: 19,  smile: FSSOc1cccnc1CSC=Cc1ccncc1Cc1ccccc1, fitness: 16.4080248844303, logP: 6.531200000000005, sas: 3.352491346453406, ringP: 0, discrm: [0.624503]
index: 20,  smile: FSOC=Cc1cncc2c(Sc3cccnc3C=CC3NS3)cccc12, fitness: 16.54245570658924, logP: 5.891700000000003, sas: 4.406357951939464, ringP: 0, discrm: [0.70881474]
index: 21,  smile: FSOC=Cc1cncc2c(Sc3cccnc3C=Cc3ccccc3C3NS3)cccc12, fitness: 17.320356426108543, logP: 7.7214000000000045, sas: 4.179446733288136, ringP: 0, discrm: [0.67301345]
index: 22,  smile: FSOC=Cc1cncc2c(Sc3cccnc3C=Cc3ccccc3C3NS3)cccc12, fitness: 15.772856769431298, logP: 7.7214000000000045, sas: 4.179446733288136, ringP: 0, discrm: [0.6026725]
index: 23,  smile: FSOC=Cc1cncc2c(Sc3cccnc3C=CC3NS3)nccc12, fitness: 14.613091744410502, logP: 5.286700000000002, sas: 4.4989080979959395, ringP: 0, discrm: [0.6456047]
