index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 15.263553635405424, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.54026914]
index: 3,  smile: CCc1ccccc1, fitness: 15.625958818554432, logP: 2.2490000000000006, sas: 1.0, ringP: 0, discrm: [0.5478947]
index: 4,  smile: Cc1ccccc1-c1ccccc1C, fitness: 16.2996931641, logP: 3.9704400000000026, sas: 1.264311220354946, ringP: 0, discrm: [0.5385633]
index: 5,  smile: Cc1ccccc1Sc1ccccc1C, fitness: 15.575157452145579, logP: 4.454640000000003, sas: 1.7078608468897851, ringP: 0, discrm: [0.51637363]
index: 6,  smile: Cc1ccccc1Sc1ccccc1C, fitness: 15.358705807248118, logP: 4.454640000000003, sas: 1.7078608468897851, ringP: 0, discrm: [0.5073548]
index: 7,  smile: COc1ccccc1Cc1cccc2c(C)cccc12, fitness: 16.163704940096444, logP: 4.747620000000004, sas: 1.706600676028044, ringP: 0, discrm: [0.5322108]
index: 8,  smile: COc1ccccc1Cc1cccc2c(C)cccc12, fitness: 15.010023185030525, logP: 4.747620000000004, sas: 1.706600676028044, ringP: 0, discrm: [0.48414075]
index: 9,  smile: C=CC=CCC=CC=CCc1ccccc1-c1ccccc1F, fitness: 14.3537921461442, logP: 6.279900000000005, sas: 2.7412208292310094, ringP: 0, discrm: [0.46360132]
index: 10,  smile: N=NCc1ccccc1CC=CC=CCC=CC=CS, fitness: 14.309812072176284, logP: 5.262270000000004, sas: 3.6911173869033744, ringP: 0, discrm: [0.5393663]
index: 11,  smile: N=NCc1ccccc1CC=Cc1ccccc1CCC=CC=CS, fitness: 15.1776304157946, logP: 6.405770000000005, sas: 3.2868042393378634, ringP: 0, discrm: [0.52159107]
index: 12,  smile: NSCc1ccccc1CC=CCc1cccs1, fitness: 14.178491083423587, logP: 4.196400000000003, sas: 2.949999751100769, ringP: 0, discrm: [0.5280873]
index: 13,  smile: N=NCc1ccccc1CC=CCOCC=COCS, fitness: 14.124177792169975, logP: 3.750470000000003, sas: 3.6160616839856026, ringP: 0, discrm: [0.5723589]
index: 14,  smile: NSCc1ncccc1CC=CCc1cccs1, fitness: 16.068814159280315, logP: 3.591400000000003, sas: 3.205732987675514, ringP: 0, discrm: [0.637484]
index: 15,  smile: NSCc1ncccc1CC=CCc1cccs1, fitness: 15.77865493381645, logP: 3.591400000000003, sas: 3.205732987675514, ringP: 0, discrm: [0.62539405]
index: 16,  smile: NSCc1ccncc1-c1ccccc1CC=CNc1cccs1, fitness: 17.745534291523683, logP: 5.085300000000003, sas: 3.292434970837256, ringP: 0, discrm: [0.6677309]
index: 17,  smile: NSCc1ccncc1-c1ccccc1CCc1ccccc1Nc1cccs1, fitness: 18.90540652274892, logP: 6.445800000000004, sas: 2.8358352256357158, ringP: 0, discrm: [0.6531155]
index: 18,  smile: NSCc1ccncc1-c1ccccc1CCc1ccccc1Nc1cccs1, fitness: 18.009182500837298, logP: 6.445800000000004, sas: 2.8358352256357158, ringP: 0, discrm: [0.61577284]
index: 19,  smile: NSOSc1ccncc1-c1ccccc1CC=CNc1cccs1, fitness: 17.80831501931407, logP: 5.524000000000003, sas: 3.5516373068627143, ringP: 0, discrm: [0.670438]
index: 20,  smile: C(C=CCNc1cccs1)=CCCCc1ccccc1-c1cnccc1C1NS1, fitness: 18.647156467100842, logP: 6.607300000000006, sas: 3.7789914271454137, ringP: 0, discrm: [0.6849127]
index: 21,  smile: O=NCc1ccccc1-c1ccccc1NCCCC=CSC=C1OSS1, fitness: 18.059234353980916, logP: 7.184500000000003, sas: 3.6024507914388, ringP: 0, discrm: [0.6345733]
index: 22,  smile: O=NNc1ccccc1-c1ccccc1NCCCC=CSC=C1OSS1, fitness: 17.274916271364937, logP: 7.011400000000003, sas: 3.5951929530746325, ringP: 0, discrm: [0.60662365]
index: 23,  smile: O=NOc1ccccc1-c1ccccc1NCCCC=CSC=C1OSS1, fitness: 16.32196904331711, logP: 6.9783000000000035, sas: 3.67451914586918, ringP: 0, discrm: [0.5718708]
index: 24,  smile: C#SSC=Nc1cccc2c(CSOCC=Cc3cccc4sccc34)cccc12, fitness: 16.65679711800856, logP: 8.5629, sas: 3.6435706619516743, ringP: 0, discrm: [0.53763473]
index: 25,  smile: O=O, fitness: 18.046768967458743, logP: 0.067, sas: 3.373829457410931, ringP: 0, discrm: [0.83205396]
index: 26,  smile: CC=C1C=CC=C1c1ncncc1NSN=CN=NCC=C1C2=CC=CC1C2=CC=C=NF, fitness: 16.67755795178671, logP: 5.920900000000004, sas: 6.321940080425749, ringP: 0, discrm: [0.75060606]
index: 27,  smile: O=NC=[SH]C(F)=CC=CC=Cc1ccccc1CCCC=CSC=C1OSS1, fitness: 15.778005059522979, logP: 7.753600000000006, sas: 4.6732280574831755, ringP: 0, discrm: [0.5764857]
index: 28,  smile: Fc1cccc2c(CC=Cc3cccc4sccc34)cccc12, fitness: 14.97204478801783, logP: 6.449500000000003, sas: 2.3590038001231566, ringP: 0, discrm: [0.46519777]
index: 29,  smile: NF, fitness: 17.820731418450293, logP: -0.17039999999999988, sas: 4.01979868818016, ringP: 0, discrm: [0.8620255]
index: 30,  smile: NF, fitness: 17.71284605773252, logP: -0.17039999999999988, sas: 4.01979868818016, ringP: 0, discrm: [0.85753024]
index: 31,  smile: NF, fitness: 17.552294986565528, logP: -0.17039999999999988, sas: 4.01979868818016, ringP: 0, discrm: [0.8508406]
index: 32,  smile: NF, fitness: 17.098433749993262, logP: -0.17039999999999988, sas: 4.01979868818016, ringP: 0, discrm: [0.83192974]
index: 33,  smile: N=NF, fitness: 16.433138082144627, logP: 0.90187, sas: 5.011803192481136, ringP: 0, discrm: [0.822413]
index: 34,  smile: FN(C=NC=NC=Cc1ccccc1Nc1cccs1)Cc1ccccc1-c1cccnc1, fitness: 20.853040749008308, logP: 6.967700000000005, sas: 3.4398917518345407, ringP: 0, discrm: [0.74920803]
index: 35,  smile: FSCc1ccncc1N(C=NC=NC=Cc1ccccc1Nc1cccs1)c1ccccc1Cc1ccccc1, fitness: 21.67151813583717, logP: 9.460799999999997, sas: 3.7054949765329663, ringP: 0, discrm: [0.7232625]
index: 36,  smile: FN(C=NC=NC=Cc1ccccc1-c1ccccc1Nc1cccs1)Cc1ccccc1-c1cccnc1, fitness: 20.359328299355198, logP: 8.634700000000002, sas: 3.427097012079635, ringP: 0, discrm: [0.67893505]
index: 37,  smile: FN(C=NC=NC=Cc1ccccc1-c1ccccc1Nc1cccs1)Cc1ccccc1-c1cccnc1, fitness: 16.282916098427464, logP: 8.634700000000002, sas: 3.427097012079635, ringP: 0, discrm: [0.5090845]
index: 38,  smile: c1ccc(CNc2ccc[nH]2)cc1, fitness: 16.391061474090247, logP: 2.6268000000000002, sas: 2.129004247050247, ringP: 0, discrm: [0.62528837]
index: 39,  smile: c1cncc(CCc2cccc3ccccc23)c1, fitness: 17.445913164064873, logP: 4.020000000000003, sas: 1.6677692721457618, ringP: 0, discrm: [0.6051022]
index: 40,  smile: c1ccc(Cc2cccc3[nH]ccc23)cc1, fitness: 16.22853575966175, logP: 3.758700000000002, sas: 1.6768244368867933, ringP: 0, discrm: [0.5625224]
index: 41,  smile: FN(C=NC=NC=Nc1ncccc1Nc1cccs1)Cc1ccccc1-c1cccnc1, fitness: 15.727125178769526, logP: 6.0518000000000045, sas: 3.6778039967325, ringP: 0, discrm: [0.5745173]
index: 42,  smile: O=NC=CC1C(=CC=CC=CC=C2OOSS2)C1=CCCF, fitness: 17.56897674480314, logP: 5.320700000000003, sas: 5.615258639644577, ringP: 0, discrm: [0.7699639]
index: 43,  smile: O=NC=CC1C(=CC=CC=CC=C2OOSS2)C1=CCCF, fitness: 16.84459815898771, logP: 5.320700000000003, sas: 5.615258639644577, ringP: 0, discrm: [0.73978144]
index: 44,  smile: C#Cn1ccc2c(O[SH]=NNC3CCC4CC3C4=CC=C=NF)cncc21, fitness: 15.478456550395432, logP: 3.1073000000000013, sas: 6.562008660844567, ringP: 0, discrm: [0.79549015]
index: 45,  smile: O=NC=NOC(F)=CSCC#CCc1ccccc1-c1ccccc1-c1ccccc1OCCC=Cc1ccccc1C=C1OOSS1, fitness: 17.686003431293912, logP: 10.833299999999989, sas: 4.2615472296157835, ringP: 0, discrm: [0.5446993]
index: 46,  smile: O=NC=NOC(F)=CSCC#CCc1ccccc1-c1ccccc1-c1ccccc1OCCC=Cc1ccccc1C=C1OOSNS1, fitness: 19.235871358390817, logP: 10.337899999999994, sas: 4.342767910133956, ringP: 0, discrm: [0.62793094]
index: 47,  smile: FCN(C=NC=NC=Nc1cc2ccc1cc2C=CC=Cc1cccs1)Cc1ccccc1-c1cccnc1, fitness: 18.56902339791515, logP: 8.273300000000004, sas: 4.583096468216672, ringP: 0, discrm: [0.6729622]
index: 48,  smile: FN(C=NC=NC=Nc1ccccc1Nc1cccs1)Cc1cccc2cccnc12, fitness: 18.49083904042873, logP: 6.143000000000004, sas: 3.600608887548886, ringP: 0, discrm: [0.68311584]
index: 49,  smile: FN(F)C=NC=NC=Nc1cccc2sccc12, fitness: 16.50983838006622, logP: 3.6887000000000016, sas: 4.094389390488957, ringP: 0, discrm: [0.6975732]
index: 50,  smile: C#Cn1ccc2c(O[SH]=NNCC3CC4CC4CC3C)cncc21, fitness: 15.479844088093053, logP: 2.954200000000001, sas: 5.378751930872857, ringP: 0, discrm: [0.74069923]
index: 51,  smile: FN(F)C=NC=NC=Nc1cccc2c(-c3cccs3)cccc12, fitness: 13.873100457826297, logP: 5.355700000000003, sas: 3.571973243550458, ringP: 0, discrm: [0.51244384]
