index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 10.916564957426909, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.47885945]
index: 3,  smile: Cc1ccccc1C, fitness: 11.830445219742654, logP: 2.30344, sas: 1.0337432953498862, ringP: 0, discrm: [0.51978505]
index: 4,  smile: c1ccc(CNc2ccccc2)cc1, fitness: 12.74042808753791, logP: 3.298700000000001, sas: 1.1717245417360953, ringP: 0, discrm: [0.5405142]
index: 5,  smile: Cc1ccccc1Oc1ccccc1, fitness: 12.270114667573603, logP: 3.787320000000002, sas: 1.2635935312831332, ringP: 0, discrm: [0.5013566]
index: 6,  smile: CCc1cccc2c1ccc1c(NC)cccc12, fitness: 12.09606971600894, logP: 4.597100000000003, sas: 1.9201677928558212, ringP: 0, discrm: [0.503825]
index: 7,  smile: CCc1cccc2c1ccc1c(NC)cccc12, fitness: 11.790007017644681, logP: 4.597100000000003, sas: 1.9201677928558212, ringP: 0, discrm: [0.48682153]
index: 8,  smile: Cc1ccccc1Cc1cccc2c1ccc1c(C)cccc12, fitness: 12.639412627897512, logP: 6.200640000000005, sas: 1.857520025557072, ringP: 0, discrm: [0.46689776]
index: 9,  smile: CCc1ccccc1-c1cccc2c(NSC)cccc12, fitness: 11.715677170791434, logP: 5.759100000000004, sas: 2.260360896598627, ringP: 0, discrm: [0.4598482]
index: 10,  smile: CNc1cccc2c(C3=CSCc4c(CCS)cccc43)cccc12, fitness: 12.074561649629121, logP: 5.989800000000005, sas: 3.0173391181576754, ringP: 0, discrm: [0.5213622]
index: 11,  smile: CC=CSCOCCc1ccccc1Nc1ccccc1N, fitness: 11.750943792279372, logP: 4.795800000000003, sas: 2.7782159052636803, ringP: 0, discrm: [0.53424287]
index: 12,  smile: CC=CSC=CSCc1ccccc1Nc1ccccc1N, fitness: 11.623621060904775, logP: 5.9836000000000045, sas: 3.09078417449445, ringP: 0, discrm: [0.50146544]
index: 13,  smile: CC=CSC=CCCC=CC1=COSC=C1Nc1ccccc1N, fitness: 12.341569894024166, logP: 6.201300000000004, sas: 4.085273902891117, ringP: 0, discrm: [0.599323]
