index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 6.8885755699147015, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.45914814]
index: 3,  smile: c1ccc(Cc2ccccc2)cc1, fitness: 8.214972966751008, logP: 3.277400000000002, sas: 1.0284255677733025, ringP: 0, discrm: [0.50463283]
index: 4,  smile: c1ccc(Cc2ccccc2)cc1, fitness: 8.31477021559134, logP: 3.277400000000002, sas: 1.0284255677733025, ringP: 0, discrm: [0.51461256]
index: 5,  smile: Cc1ccccc1-c1ccccc1, fitness: 8.284133759737506, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.499245]
index: 6,  smile: Cc1ccccc1-c1ccccc1, fitness: 8.02878269314815, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.47370988]
index: 7,  smile: OC=Cc1cccc2c(-c3ccccc3)cccc12, fitness: 8.216829662555462, logP: 5.035500000000003, sas: 1.9888808116563848, ringP: 0, discrm: [0.4962682]
index: 8,  smile: c1ccc(CSc2ccccc2)cc1, fitness: 7.769491872625451, logP: 3.978900000000003, sas: 1.3366520142635672, ringP: 0, discrm: [0.44764334]
index: 9,  smile: CCc1ccccc1-c1cccc2c(CF)cccc12, fitness: 8.143843768588038, logP: 5.538700000000004, sas: 1.9639051853118623, ringP: 0, discrm: [0.4504208]
index: 10,  smile: CCc1ccccc1-c1ccccc1-c1ccccc1, fitness: 7.832684479378678, logP: 5.583000000000005, sas: 1.4927322230315951, ringP: 0, discrm: [0.359452]
index: 11,  smile: CCc1ccccc1-c1cccc2c(CSF)cccc12, fitness: 7.632293225690665, logP: 6.186900000000004, sas: 2.2588945662077062, ringP: 0, discrm: [0.38899544]
index: 12,  smile: CCCc1cccc2c(CC=CC=Cc3ccccc3)cccc12, fitness: 7.068981001389, logP: 6.604400000000006, sas: 2.2510871918556745, ringP: 0, discrm: [0.30223542]
index: 13,  smile: SNOCC=CCCCSc1ccccc1, fitness: 7.056275834756554, logP: 3.4811000000000023, sas: 2.9208967568540594, ringP: 0, discrm: [0.6022074]
index: 14,  smile: SSOCC=CCCCSc1ccccc1, fitness: 7.636159021894167, logP: 4.624700000000003, sas: 2.9860237617640433, ringP: 0, discrm: [0.5872615]
index: 15,  smile: SSOCC=CCCCSCc1ccccc1, fitness: 7.579010096266785, logP: 4.765800000000004, sas: 2.940869658763633, ringP: 0, discrm: [0.56614435]
index: 16,  smile: SNOCC=CCCc1ccccc1SC=CC=Cc1cc2ccc1cn2, fitness: 7.21611333811045, logP: 5.846600000000005, sas: 4.477626352988324, ringP: 0, discrm: [0.63852364]
index: 17,  smile: CNc1ccccc1NCCc1ccccc1SCSS, fitness: 7.530098598602946, logP: 5.010500000000004, sas: 2.6929873783136333, ringP: 0, discrm: [0.5141274]
index: 18,  smile: CCS[SH]=c1occc2c(CC=CC=Cc3ccncc3)cccc12, fitness: 7.811084253681241, logP: 6.305490000000005, sas: 3.5838876187130246, ringP: 0, discrm: [0.55801237]
index: 19,  smile: CCS[SH]=c1occc2c(CC=CCc3ccccc3-c3ccncc3)cccc12, fitness: 8.453759874607535, logP: 7.501790000000007, sas: 3.3669602903008524, ringP: 0, discrm: [0.51166725]
index: 20,  smile: SSCCc1ccccc1Sc1ccccc1COC1C2=CC=C21, fitness: 8.518975916108332, logP: 5.723500000000003, sas: 3.1454088479460616, ringP: 0, discrm: [0.61712086]
index: 21,  smile: SSCCc1ccccc1Sc1ccccc1CNOC1C2=CC=C21, fitness: 8.451686824582822, logP: 5.228100000000003, sas: 3.3530647240586227, ringP: 0, discrm: [0.67038244]
index: 22,  smile: CC=CC=C1C[SH](CCSc2ccccc2SN=CSc2ccccc2)C1S, fitness: 8.501297323350876, logP: 7.379600000000006, sas: 4.933287443317655, ringP: 0, discrm: [0.71361953]
index: 23,  smile: C(CCCCNc1ccccc1-c1ccccn1)=C1ONS1, fitness: 9.003479455273457, logP: 4.355200000000003, sas: 2.890631996240012, ringP: 0, discrm: [0.7315448]
index: 24,  smile: Cc1ccccc1Cc1ccccc1CC=CC=Cc1ccccc1C=CCSC=Cc1ccccc1Sc1ccccc1CSS, fitness: 8.878372381617288, logP: 13.044419999999977, sas: 3.5512564565788054, ringP: 0, discrm: [0.18482837]
index: 25,  smile: N#SSNc1ccccc1Sc1ccccc1C=CC=CC=CC=CC=CC=CCc1ccccn1, fitness: 9.034415613733627, logP: 9.457379999999997, sas: 3.6735691871052865, ringP: 0, discrm: [0.46851775]
index: 26,  smile: Cc1ccccc1Cc1ccccc1CC=CC=Cc1ccccc1-c1ccccc1C=CC=CC=Cc1ccccc1Sc1ccccc1CF, fitness: 9.3882890187685, logP: 13.968419999999972, sas: 3.3350330862366784, ringP: 0, discrm: [0.1445252]
index: 27,  smile: SSSSc1nccc2c(CSCSc3ccc[nH]3)cccc12, fitness: 9.753970696128896, logP: 6.779200000000004, sas: 3.6606237096254173, ringP: 0, discrm: [0.7280801]
index: 28,  smile: C(CCCCCSc1ccccc1Nc1ccccn1)=C1ONS1, fitness: 9.468337444393551, logP: 5.502100000000004, sas: 3.009704309948849, ringP: 0, discrm: [0.71135765]
index: 29,  smile: C=Cc1ccccc1Cc1ccccc1CC=Cc1ccccc1C=CC=CC=CC=Cc1ccccc1CC=CC=Cc1ccccc1Sc1ccccc1CF, fitness: 9.836692097243102, logP: 15.448099999999965, sas: 3.7094411788428374, ringP: 0, discrm: [0.12992716]
index: 30,  smile: N#SSSSc1cccc2c(CSCSc3ccc[nH]3)cccc12, fitness: 9.972550320488937, logP: 7.666980000000004, sas: 3.7363075602197044, ringP: 0, discrm: [0.6963438]
index: 31,  smile: N#SSSSc1cccc2c(CSCSc3ccc[nH]3)cccc12, fitness: 10.01737825856877, logP: 7.666980000000004, sas: 3.7363075602197044, ringP: 0, discrm: [0.7008266]
index: 32,  smile: N#SSSSc1cccc2c(CSCSc3ccc[nH]3)cccc12, fitness: 10.228132176262863, logP: 7.666980000000004, sas: 3.7363075602197044, ringP: 0, discrm: [0.721902]
index: 33,  smile: N#SSSSc1cccc2c(CSCSc3ccc[nH]3)cccc12, fitness: 10.17809717641545, logP: 7.666980000000004, sas: 3.7363075602197044, ringP: 0, discrm: [0.7168985]
index: 34,  smile: N#SSSSSc1cccc2c(CSCSc3ccc[nH]3)cccc12, fitness: 10.360350767986331, logP: 8.315180000000002, sas: 3.8344225459479517, ringP: 0, discrm: [0.7011521]
index: 35,  smile: c1c[nH]c(SCSCc2cccc3c(S[SH]4SS4)ccnc23)c1, fitness: 10.073341917494517, logP: 6.779200000000002, sas: 4.003222352159354, ringP: 0, discrm: [0.8012622]
index: 36,  smile: C(C=Cc1ccccc1CONC=CC=Cc1ccccc1SOSc1ccccc1C1SS1)=CCc1ccccc1C=C1C2=CC12, fitness: 10.597280422764388, logP: 11.824799999999982, sas: 4.5574103299331385, ringP: 0, discrm: [0.5639929]
index: 37,  smile: Cc1ccccc1C=Cc1ccccc1CC=CC=Cc1ccccc1-c1ccccc1SC=CCSC=Cc1ccccc1-c1ccccc1CSSc1ccccc1, fitness: 10.479339003476996, logP: 17.26191999999998, sas: 3.8690440415829483, ringP: 0, discrm: [0.08529241]
index: 38,  smile: Cc1ccccc1C=Cc1ccccc1CC=CC=Cc1ccccc1-c1ccccc1SC=CCSC=Cc1ccccc1-c1ccccc1CSSc1ccccc1, fitness: 10.446238458070654, logP: 17.26191999999998, sas: 3.8690440415829483, ringP: 0, discrm: [0.08198235]
