index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 26.788282410429836, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.48982376]
index: 3,  smile: Cc1cccc2ccccc12, fitness: 29.117806161347406, logP: 3.148220000000002, sas: 1.3106820670664607, ringP: 0, discrm: [0.52760416]
index: 4,  smile: Cc1ccccc1-c1ccccc1, fitness: 29.755484429598347, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.529276]
index: 5,  smile: Cc1ccccc1-c1ccccc1, fitness: 28.275442925692097, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.49967518]
index: 6,  smile: Cc1ccccc1Sc1ccccc1, fitness: 27.052868225171636, logP: 4.146220000000003, sas: 1.5626974712456096, ringP: 0, discrm: [0.47827524]
index: 7,  smile: C(=CC=Cc1ccccc1)C=CCc1ccccc1, fitness: 26.78557040657268, logP: 5.0549000000000035, sas: 2.167538012350427, ringP: 0, discrm: [0.47465608]
index: 8,  smile: CC=Cc1ccccc1CC=C(C)C=Cc1ccccc1, fitness: 25.9418787871546, logP: 5.921900000000005, sas: 2.3757719936982475, ringP: 0, discrm: [0.45054844]
index: 9,  smile: COOC=CC=Cc1cccc2c1ccc1c(S)cccc12, fitness: 26.222538049888765, logP: 5.386600000000004, sas: 2.9665084533406034, ringP: 0, discrm: [0.4779471]
index: 10,  smile: CCCCCc1cccc2c(-c3cncc4c3CC=C4O)cccc12, fitness: 26.83097332070541, logP: 6.0895000000000055, sas: 2.6261814785370223, ringP: 0, discrm: [0.47199205]
index: 11,  smile: CCc1ccccc1CCc1ccccc1Sc1cncc2c1CC=C2O, fitness: 27.44559355134986, logP: 6.0354000000000045, sas: 2.835096945284956, ringP: 0, discrm: [0.4900789]
index: 12,  smile: Cc1ccccc1SC=CC=CC=CSc1ccccc1SS, fitness: 28.083838455807715, logP: 7.399920000000005, sas: 3.489454583536406, ringP: 0, discrm: [0.49932346]
index: 13,  smile: CCc1ccccc1N=CCc1ccccc1-c1cncc2c(O)c[nH]c12, fitness: 31.379906614133628, logP: 5.442900000000004, sas: 2.972394705752336, ringP: 0, discrm: [0.5804409]
index: 14,  smile: CCc1ccccc1N=CCc1ccccc1-c1cncc2c(O)c[nH]c12, fitness: 31.323271711179526, logP: 5.442900000000004, sas: 2.972394705752336, ringP: 0, discrm: [0.57930815]
index: 15,  smile: CCc1ccccc1N=CCc1ccccc1-c1cncc2c(O)c[nH]c12, fitness: 30.96376319677523, logP: 5.442900000000004, sas: 2.972394705752336, ringP: 0, discrm: [0.572118]
index: 16,  smile: Cc1cnccc1CCC=Cc1cccc2c(OC=CN=Cc3cscc3O)cccc12, fitness: 36.388626953353075, logP: 6.925420000000006, sas: 3.4312550320849713, ringP: 0, discrm: [0.67072093]
