index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 7.403800026701811, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.51067054]
index: 3,  smile: Cc1cccc2ccccc12, fitness: 8.002953256073969, logP: 3.148220000000002, sas: 1.3106820670664607, ringP: 0, discrm: [0.52653563]
index: 4,  smile: c1ccc(-c2ccccc2)cc1, fitness: 8.440970927389733, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.5184284]
index: 5,  smile: c1ccc(-c2ccccc2)cc1, fitness: 8.197379618795983, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.49406925]
index: 6,  smile: Oc1ccccc1-c1ccccc1-c1ccccc1, fitness: 8.701404444905744, logP: 4.726200000000003, sas: 1.4899915259421004, ringP: 0, discrm: [0.50651157]
index: 7,  smile: OC=Cc1cccc2c(-c3ccccc3-c3ccccc3)cccc12, fitness: 9.548351040200144, logP: 6.702500000000005, sas: 2.0530325251579313, ringP: 0, discrm: [0.5193999]
index: 8,  smile: Oc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1, fitness: 9.765784460219706, logP: 6.3932000000000055, sas: 1.48355400204216, ringP: 0, discrm: [0.494431]
index: 9,  smile: Oc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1, fitness: 9.168767172011698, logP: 6.3932000000000055, sas: 1.48355400204216, ringP: 0, discrm: [0.43472925]
index: 10,  smile: Oc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1, fitness: 8.350439506682719, logP: 6.3932000000000055, sas: 1.48355400204216, ringP: 0, discrm: [0.35289648]
index: 11,  smile: Oc1ccccc1-c1ccccc1C=C1SCOCN1c1ccccc1, fitness: 7.869257230550037, logP: 5.542600000000005, sas: 2.7309751438093155, ringP: 0, discrm: [0.5150332]
index: 12,  smile: C=CC=CC=Cc1cccc2c(CNc3ccccc3-c3ccccc3O)cccc12, fitness: 7.858718484353408, logP: 7.5799000000000065, sas: 2.552345969029279, ringP: 0, discrm: [0.34857574]
index: 13,  smile: CC=CC=CN1CSCSC1=Cc1ccccc1-c1ccccc1O, fitness: 8.137629033677943, logP: 6.144400000000006, sas: 3.3912706250069897, ringP: 0, discrm: [0.5788561]
index: 14,  smile: CC=CC=CN1CSCSC1=Cc1ccccc1-c1ccccc1O, fitness: 7.757830144517786, logP: 6.144400000000006, sas: 3.3912706250069897, ringP: 0, discrm: [0.5408762]
index: 15,  smile: CNC=CC=CN1CSCSC1=Cc1ccccc1-c1ccccc1O, fitness: 7.621892873107503, logP: 5.3014000000000046, sas: 3.544331108896859, ringP: 0, discrm: [0.605252]
index: 16,  smile: C=CCc1cccc2c1ccc1c(-c3ccccc3-c3ccccc3C=CCCc3ccccc3C)cccc12, fitness: 8.38445356093834, logP: 11.009919999999989, sas: 2.6015681684147562, ringP: 0, discrm: [0.16480571]
index: 17,  smile: C1=CSCC(C=CCSC=CSOSSc2ccccc2-c2ccccc2)=C1, fitness: 9.562842712965542, logP: 8.621200000000002, sas: 3.9780564457615633, ringP: 0, discrm: [0.61707836]
index: 18,  smile: C1=CSCC(C=CCSC=CSNOSSc2ccccc2-c2ccccc2)=C1, fitness: 9.51192717855404, logP: 8.125800000000003, sas: 4.122547680141915, ringP: 0, discrm: [0.66437304]
index: 19,  smile: Oc1ccccc1-c1ccccc1SC=CCSc1cccc2c1ossn2C=CC=CCS, fitness: 10.528638133436262, logP: 9.209099999999994, sas: 4.03740678473071, ringP: 0, discrm: [0.67927843]
index: 20,  smile: Oc1ccccc1-c1ccccc1SC=CCSc1cccc2c1ossn2C=CC=CCS, fitness: 10.517739543348371, logP: 9.209099999999994, sas: 4.03740678473071, ringP: 0, discrm: [0.67818856]
