index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 9.151370541380766, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.48959115]
index: 3,  smile: c1ccc(-c2ccccc2)cc1, fitness: 10.643807917746178, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.5276515]
index: 4,  smile: c1ccc(-c2ccccc2)cc1, fitness: 10.609127551230065, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.5251743]
index: 5,  smile: Cc1ccccc1-c1ccccc1, fitness: 10.339201775789752, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.5033941]
index: 6,  smile: CCc1ccccc1-c1ccccc1C, fitness: 10.197619785036734, logP: 4.224420000000003, sas: 1.4587781993048097, ringP: 0, discrm: [0.49129796]
index: 7,  smile: C(=CC=Cc1ccccc1)C=CCc1ccccc1, fitness: 9.78733613456951, logP: 5.0549000000000035, sas: 2.167538012350427, ringP: 0, discrm: [0.48104066]
index: 8,  smile: CC=Cc1cccc2c(-c3ccccc3)cccc12, fitness: 9.658238371366409, logP: 5.539900000000005, sas: 1.8015893281399045, ringP: 0, discrm: [0.4158818]
index: 9,  smile: Cc1ccccc1-c1cccc2c(-c3ccccc3C)cccc12, fitness: 10.391306694199526, logP: 6.790640000000004, sas: 1.510095545039885, ringP: 0, discrm: [0.38007608]
index: 10,  smile: C=CC=Cc1ccccc1C=CC=Cc1ccccc1Cc1ccccc1, fitness: 9.492734279689001, logP: 7.203200000000006, sas: 2.5191259618380215, ringP: 0, discrm: [0.3818465]
index: 11,  smile: C=CC=CC=CCCC=CC=CCC=Cc1cccnc1, fitness: 9.148649584889693, logP: 5.675900000000006, sas: 3.2717907668341546, ringP: 0, discrm: [0.4990466]
index: 12,  smile: S=C=Cc1ccccc1C=CCSC=CCCC1=CSCC=C1C=CS, fitness: 10.676947432468015, logP: 7.339300000000005, sas: 4.536227667601312, ringP: 0, discrm: [0.63302106]
index: 13,  smile: S=C=Cc1ccccc1C=CCSC=CCCC1=CSSCC1=CC=CS, fitness: 11.199517170864413, logP: 7.9875000000000025, sas: 4.632082339637438, ringP: 0, discrm: [0.64588755]
index: 14,  smile: S=C=Cc1ccccc1C=CCSSCCCC1=CSCC=C1C=CS, fitness: 10.549051587798436, logP: 7.473800000000005, sas: 4.4025448740790445, ringP: 0, discrm: [0.6056043]
index: 15,  smile: N=[SH]C=CC1=CCSC=C1CCCSSCC=Cc1ccccc1C=C=S, fitness: 10.030901350234041, logP: 7.121270000000006, sas: 4.705736867388168, ringP: 0, discrm: [0.6124513]
index: 16,  smile: N=[SH]C=CC1=CCSC=C1CCCSSCC=Cc1ccccc1NC=C=S, fitness: 10.47297712866871, logP: 7.033670000000005, sas: 4.740445255732082, ringP: 0, discrm: [0.6514323]
index: 17,  smile: S=CC1NCC1=CC=CCCc1ccccc1COCSS, fitness: 9.61301379540445, logP: 4.125400000000004, sas: 4.375318255029192, ringP: 0, discrm: [0.70533484]
index: 18,  smile: C=Cc1ccc2cc1CC=C2SOCC=CC=CN=NC=CSSC=C(C)N=O, fitness: 9.392611057533182, logP: 7.893800000000005, sas: 5.619057537946253, ringP: 0, discrm: [0.606422]
index: 19,  smile: SCNc1ccccc1Nc1cccc2c(Oc3cccnc3S)cccc12, fitness: 12.200186993005719, logP: 6.358600000000004, sas: 2.7020026666138826, ringP: 0, discrm: [0.6335732]
