index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 18.39176751785171, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.5364891]
index: 3,  smile: Cc1ccccc1, fitness: 18.26404287032974, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.5322316]
index: 4,  smile: c1ccc(-c2ccccc2)cc1, fitness: 19.162474661978358, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.5301929]
index: 5,  smile: Cc1ccccc1-c1ccccc1, fitness: 18.69419941067745, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.5134172]
index: 6,  smile: c1ccc(CNc2ccccc2)cc1, fitness: 18.325225946729805, logP: 3.298700000000001, sas: 1.1717245417360953, ringP: 0, discrm: [0.5104684]
index: 7,  smile: CC=CC=CC=Cc1ccccc1-c1ccccc1, fitness: 19.066011044333134, logP: 5.499100000000005, sas: 2.2381956468212216, ringP: 0, discrm: [0.526152]
index: 8,  smile: CC=CC=CC=Cc1ccccc1-c1ccccc1, fitness: 18.137872311422978, logP: 5.499100000000005, sas: 2.2381956468212216, ringP: 0, discrm: [0.49521405]
index: 9,  smile: COc1ccccc1C1=CCc2cc1ccc2SCCS, fitness: 17.639471367407435, logP: 4.704900000000003, sas: 3.3914372366770493, ringP: 0, discrm: [0.5435784]
index: 10,  smile: COc1ccccc1C=CCc1ccccc1SCCS, fitness: 18.864849836357124, logP: 4.973000000000003, sas: 2.47060679823797, ringP: 0, discrm: [0.5411597]
index: 11,  smile: S=COC1=CC=CSC1C1=CSc2cc1ccc2C=CCS, fitness: 18.270664717972018, logP: 5.563000000000004, sas: 5.585614030794879, ringP: 0, discrm: [0.6324664]
index: 12,  smile: S=COC1=CC=CSC1C1=CSc2cc1ccc2C=Cc1ccccc1S, fitness: 18.793103300449513, logP: 7.079100000000006, sas: 5.144678326049844, ringP: 0, discrm: [0.5964914]
index: 13,  smile: SOCOC1=CC=CSC1C1=CSc2cc1ccc2C=Cc1ccccc1S, fitness: 19.221688077712663, logP: 6.940800000000006, sas: 5.171764810672286, ringP: 0, discrm: [0.61512065]
index: 14,  smile: SONOC1=CC=CSC1C1=CSc2cc1ccc2C=Cc1ccccc1S, fitness: 18.912123973601044, logP: 6.402900000000005, sas: 5.304464998289546, ringP: 0, discrm: [0.62279135]
index: 15,  smile: COSSc1ccccc1CC=COc1cccs1, fitness: 19.305390030653054, logP: 5.185000000000003, sas: 3.5032989435245163, ringP: 0, discrm: [0.5922945]
index: 16,  smile: O[SH]=COC1=CC=CSC1C1=[SH]CSc2c(C=Cc3ncccc3S)cccc21, fitness: 19.242309232678156, logP: 5.817700000000006, sas: 5.32132111461253, ringP: 0, discrm: [0.6482519]
index: 17,  smile: SOCOC1=CC=CSC1NC#CSc1ccccc1C=Cc1cccs1, fitness: 21.316518632586163, logP: 5.824600000000004, sas: 4.584769609680457, ringP: 0, discrm: [0.6876723]
index: 18,  smile: C(=COc1cccs1)Cc1ccccc1[SH]1OS1, fitness: 21.731466070760867, logP: 4.751800000000003, sas: 4.446042444661637, ringP: 0, discrm: [0.72119486]
index: 19,  smile: S=Cc1ccccc1-c1ncccc1CC=CNSC=CSc1ccccc1C=NC=CC=CC=CS, fitness: 22.64644568331339, logP: 8.586200000000002, sas: 4.3698193863981025, ringP: 0, discrm: [0.6583582]
index: 20,  smile: C(C=Cc1ccccc1C[SH]1OS1)=CCC=COc1cccs1, fitness: 23.219827835599432, logP: 6.309900000000004, sas: 4.386077459277809, ringP: 0, discrm: [0.7317166]
index: 21,  smile: C(=COc1cccs1)Cc1ccccc1-c1ccccc1[SH]1OS1, fitness: 23.046233433251853, logP: 6.4188000000000045, sas: 4.053829699394751, ringP: 0, discrm: [0.71003324]
index: 22,  smile: C(C=C[SH]1OCCOC1[SH]1OS1)=COOc1cccs1, fitness: 21.09272775606705, logP: 3.842100000000001, sas: 6.218472393553491, ringP: 0, discrm: [0.79244834]
index: 23,  smile: C(=CC=Cc1ccccc1SSNN=NOc1ccccc1)C=Cc1cccs1, fitness: 20.546154229017123, logP: 7.637000000000005, sas: 3.4895429056061067, ringP: 0, discrm: [0.5753714]
index: 24,  smile: C(C=Cc1ccccc1C=Cc1ccccc1SSNN=NOc1ccccc1)=Cc1cccs1, fitness: 23.331164338880352, logP: 9.251199999999999, sas: 3.4281338430091086, ringP: 0, discrm: [0.627736]
index: 25,  smile: FOc1ccccc1-c1ccncc1C=CSC#SSN=[SH]OCSF, fitness: 22.3694892519986, logP: 6.434200000000003, sas: 4.7251256433098145, ringP: 0, discrm: [0.7140513]
index: 26,  smile: FOc1ccccc1-c1ccncc1C=CSC#SSN=[SH]OCSF, fitness: 21.440515100387273, logP: 6.434200000000003, sas: 4.7251256433098145, ringP: 0, discrm: [0.6830855]
index: 27,  smile: FOc1ccccc1-c1ccncc1C=CC#SC#SSCSF, fitness: 21.06784502114342, logP: 6.590800000000002, sas: 4.2501459908032055, ringP: 0, discrm: [0.6479155]
index: 28,  smile: FOc1cccc2c(C=CC#SC#SSCSF)cncc12, fitness: 20.981715611876233, logP: 6.077000000000003, sas: 4.526182491802142, ringP: 0, discrm: [0.6682186]
index: 29,  smile: OF, fitness: 24.20728020416656, logP: -0.13679999999999998, sas: 3.5133525343340075, ringP: 0, discrm: [0.8813908]
index: 30,  smile: NF, fitness: 23.681998508294043, logP: -0.17039999999999988, sas: 4.01979868818016, ringP: 0, discrm: [0.884996]
