index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 6.801892296599272, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.4504798]
index: 3,  smile: c1ccc(-c2ccccc2)cc1, fitness: 8.116744071158044, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.4860057]
index: 4,  smile: Cc1ccccc1-c1ccccc1, fitness: 8.25979026913692, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.49681064]
index: 5,  smile: Cc1ccccc1-c1ccccc1, fitness: 8.12687954068233, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.48351955]
index: 6,  smile: CCc1ccccc1-c1ccccc1, fitness: 7.951507781418481, logP: 3.916000000000003, sas: 1.292069328656492, ringP: 0, discrm: [0.4649204]
index: 7,  smile: CCc1ccccc1-c1ccccc1, fitness: 7.671238158615747, logP: 3.916000000000003, sas: 1.292069328656492, ringP: 0, discrm: [0.43689346]
index: 8,  smile: N#Cc1ccccc1-c1ccccc1-c1ccccc1, fitness: 7.936260554585241, logP: 4.892280000000003, sas: 1.607331440763014, ringP: 0, discrm: [0.432393]
index: 9,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 7.991168600527921, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.35570452]
index: 10,  smile: CSc1ccccc1C=CC=CC=CC=CC=CCc1ccccc1, fitness: 8.353105006042533, logP: 6.889200000000006, sas: 2.8348163089417167, ringP: 0, discrm: [0.48080617]
index: 11,  smile: C(=CC=Cc1ccccc1Cc1ccccn1)C=Cc1ccccc1, fitness: 7.260311103327599, logP: 5.955200000000005, sas: 2.370388466945874, ringP: 0, discrm: [0.38158527]
index: 12,  smile: CSC=CCCCC=CC=CCCc1ccccc1C, fitness: 7.2346786381471855, logP: 6.087020000000006, sas: 2.8876990845161057, ringP: 0, discrm: [0.43198964]
index: 13,  smile: CC=CC=CC=C(C)Cc1ccccc1C(=CC=CC=CSC)CC=CC, fitness: 7.237727624439129, logP: 8.090200000000006, sas: 3.7935996881117475, ringP: 0, discrm: [0.39986596]
index: 14,  smile: NCc1ccccc1Nc1ccccc1Nc1cccnc1, fitness: 6.975903174176775, logP: 4.0275000000000025, sas: 2.0057903394352774, ringP: 0, discrm: [0.4454084]
index: 15,  smile: NCc1cnccc1Nc1ccccc1Nc1cccnc1, fitness: 7.760882322978414, logP: 3.422500000000001, sas: 2.272531167837645, ringP: 0, discrm: [0.59875125]
index: 16,  smile: NSc1ccccc1Nc1ccccc1Nc1cccnc1, fitness: 8.151487867586312, logP: 4.534600000000002, sas: 2.3311898660624966, ringP: 0, discrm: [0.56632376]
index: 17,  smile: NSc1ccccc1Nc1ccccc1Nc1cccnc1, fitness: 8.15162615036219, logP: 4.534600000000002, sas: 2.3311898660624966, ringP: 0, discrm: [0.5663376]
index: 18,  smile: NNc1ccccc1SNc1ccccc1Nc1cccnc1, fitness: 8.228586119786499, logP: 4.230000000000002, sas: 2.5359739358697606, ringP: 0, discrm: [0.62020177]
index: 19,  smile: CSC=NSC=CCC=CC=CCCC1=CNCc2c1ccc1c(CC=CSF)cccc21, fitness: 7.962998383598448, logP: 8.793700000000001, sas: 4.506889578308509, ringP: 0, discrm: [0.5085754]
