index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 2.297094361113432, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.42577183]
index: 3,  smile: c1ccc(-c2ccccc2)cc1, fitness: 3.2566871940218136, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.4772651]
index: 4,  smile: Cc1ccccc1-c1ccccc1, fitness: 3.2916839993004943, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.49727803]
index: 5,  smile: c1ccc(-c2ccccc2)cc1, fitness: 3.2566871940218136, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.48288974]
index: 6,  smile: Cc1ccccc1SCc1ccccc1, fitness: 3.3403015836844925, logP: 4.287320000000003, sas: 1.4783600418808405, ringP: 0, discrm: [0.48419887]
index: 7,  smile: Oc1ccccc1-c1ccccc1-c1ccccc1, fitness: 3.6362885162558416, logP: 4.726200000000003, sas: 1.4899915259421004, ringP: 0, discrm: [0.47511566]
index: 8,  smile: C=C=Cc1ccccc1-c1ccccc1-c1ccccc1, fitness: 3.6463600212542246, logP: 5.818700000000004, sas: 2.1225957296133107, ringP: 0, discrm: [0.4481363]
index: 9,  smile: Cc1cccc2c(-c3ccccc3)cccc12, fitness: 3.76780486220007, logP: 4.815220000000004, sas: 1.4329764279944026, ringP: 0, discrm: [0.38811317]
index: 10,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 4.434123379199185, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.30730587]
index: 11,  smile: c1ccc2c(c1)c1ccccc1c1ccccc21, fitness: 4.522837227344523, logP: 5.146200000000003, sas: 1.0, ringP: 0, discrm: [0.25969645]
index: 12,  smile: Oc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1, fitness: 4.821474748763407, logP: 6.3932000000000055, sas: 1.48355400204216, ringP: 0, discrm: [0.23576057]
index: 13,  smile: Oc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1, fitness: 4.821474748763407, logP: 6.3932000000000055, sas: 1.48355400204216, ringP: 0, discrm: [0.19202954]
index: 14,  smile: c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1, fitness: 5.547847471347254, logP: 6.687600000000005, sas: 1.052922015068658, ringP: 0, discrm: [0.14947663]
