index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 2.297094361113432, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.62404114]
index: 3,  smile: c1ccc(-c2ccccc2)cc1, fitness: 3.2566871940218136, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.5994031]
index: 4,  smile: Cc1ccccc1-c1ccccc1, fitness: 3.2916839993004943, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.5756452]
index: 5,  smile: c1ccc(-c2ccccc2)cc1, fitness: 3.2566871940218136, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.55471534]
index: 6,  smile: c1ccc(CCc2ccccc2)cc1, fitness: 3.3230997161431186, logP: 3.4718000000000018, sas: 1.014182862295245, ringP: 0, discrm: [0.5554609]
index: 7,  smile: C(=Cc1cccc2ccccc12)c1ccccc1, fitness: 3.7077147845792062, logP: 5.010200000000004, sas: 1.597284656761147, ringP: 0, discrm: [0.56669044]
index: 8,  smile: C(=Cc1cccc2ccccc12)c1ccccc1, fitness: 3.7077147845792062, logP: 5.010200000000004, sas: 1.597284656761147, ringP: 0, discrm: [0.5594397]
index: 9,  smile: C(=Cc1cccc2ccccc12)c1ccccc1, fitness: 3.7077147845792062, logP: 5.010200000000004, sas: 1.597284656761147, ringP: 0, discrm: [0.5452885]
index: 10,  smile: c1ccc(-c2cccc3ccccc23)cc1, fitness: 3.7528291799129128, logP: 4.506800000000003, sas: 1.2644657830406398, ringP: 0, discrm: [0.4869006]
index: 11,  smile: C(=Cc1cccc2c(-c3ccc4cc3-4)cccc12)c1ccccc1, fitness: 4.424394283739078, logP: 6.657600000000006, sas: 1.968509727066941, ringP: 0, discrm: [0.4530613]
index: 12,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 4.434123379199185, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.41043976]
index: 13,  smile: Cc1cccc2c(-c3ccccc3-c3ccccc3)cccc12, fitness: 4.724471441479234, logP: 6.482220000000005, sas: 1.616357193788314, ringP: 0, discrm: [0.38902318]
index: 14,  smile: c1ccc(CCc2ccccc2-c2cccc3c2ccc2ccccc23)cc1, fitness: 5.155367563509337, logP: 7.445200000000005, sas: 1.823416885322004, ringP: 0, discrm: [0.36997625]
