index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 2.297094361113432, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.42518193]
index: 3,  smile: Cc1ccccc1-c1ccccc1, fitness: 3.2916839993004943, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.48230925]
index: 4,  smile: Cc1ccccc1-c1ccccc1, fitness: 3.2916839993004943, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.50378394]
index: 5,  smile: Cc1ccccc1-c1ccccc1, fitness: 3.2916839993004943, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.4953633]
index: 6,  smile: Cc1ccccc1-c1ccccc1, fitness: 3.2916839993004943, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.47038853]
index: 7,  smile: Cc1ccccc1-c1ccccc1, fitness: 3.2916839993004943, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.43454173]
index: 8,  smile: c1ccc(Cc2cccc3ccccc23)cc1, fitness: 3.574620623830884, logP: 4.430600000000003, sas: 1.367786943831506, ringP: 0, discrm: [0.44779742]
index: 9,  smile: Cc1cccc2c(CCc3ccccc3)cccc12, fitness: 3.6710073224282644, logP: 4.9334200000000035, sas: 1.5827286138541883, ringP: 0, discrm: [0.45628738]
index: 10,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 4.434123379199185, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.3222412]
index: 11,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 4.434123379199185, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.2521245]
index: 12,  smile: c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1, fitness: 5.547847471347254, logP: 6.687600000000005, sas: 1.052922015068658, ringP: 0, discrm: [0.21435285]
index: 13,  smile: c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1, fitness: 5.547847471347254, logP: 6.687600000000005, sas: 1.052922015068658, ringP: 0, discrm: [0.17424871]
index: 14,  smile: c1ccc(-c2ccccc2Cc2ccccc2-c2ccccc2)cc1, fitness: 5.0715136618311405, logP: 6.611400000000005, sas: 1.4038788821190806, ringP: 0, discrm: [0.15656845]
index: 15,  smile: c1ccc(-c2ccccc2Cc2ccccc2-c2ccccc2-c2ccccc2)cc1, fitness: 6.0584300984088335, logP: 8.278400000000005, sas: 1.5621328104844796, ringP: 0, discrm: [0.13863476]
index: 16,  smile: c1ccc(-c2ccccc2Cc2ccccc2-c2ccccc2-c2ccccc2)cc1, fitness: 6.0584300984088335, logP: 8.278400000000005, sas: 1.5621328104844796, ringP: 0, discrm: [0.12751657]
index: 17,  smile: Fc1ccccc1-c1ccccc1-c1cccc2c(C=Cc3ccccc3)cccc12, fitness: 5.643698701549497, logP: 8.483300000000003, sas: 2.026841496244538, ringP: 0, discrm: [0.12257137]
index: 18,  smile: C(=Cc1ccccc1-c1ccnc2c(-c3ccccc3)cccc12)Cc1ccccc1-c1ccccc1, fitness: 5.9290281741750395, logP: 9.491699999999998, sas: 2.381463056885808, ringP: 0, discrm: [0.1164911]
index: 19,  smile: C1=CC(c2ccccc2Cc2ccccc2Cc2ccccc2-c2cccc3c(-c4ccccc4)cccc23)=CC1, fitness: 6.537834525824883, logP: 10.69869999999999, sas: 2.583909427560604, ringP: 0, discrm: [0.10721064]
index: 20,  smile: c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2-c2ccnc3c(-c4ccccc4)cccc23)cc1, fitness: 7.222141069905006, logP: 10.56979999999999, sas: 1.9398692058512612, ringP: 0, discrm: [0.10214034]
index: 21,  smile: Cc1cccc2c(-c3ccccc3Cc3ccccc3Cc3ccccc3-c3cccc4c(-c5ccccc5)cccc34)cccc12, fitness: 8.17835843088167, logP: 12.484019999999978, sas: 2.2686671492423702, ringP: 0, discrm: [0.09714569]
index: 22,  smile: Cc1cccc2c(-c3ccccc3Cc3ccccc3Cc3ccccc3-c3cccc4c(-c5ccccc5)cccc34)cccc12, fitness: 8.17835843088167, logP: 12.484019999999978, sas: 2.2686671492423702, ringP: 0, discrm: [0.09308863]
index: 23,  smile: Cc1cccc2c(-c3ccccc3Cc3ccccc3Cc3ccccc3-c3cccc4c(-c5ccccc5)cccc34)cccc12, fitness: 8.17835843088167, logP: 12.484019999999978, sas: 2.2686671492423702, ringP: 0, discrm: [0.08898653]
index: 24,  smile: C1=Cc2c(cccc2-c2ccccc2-c2ccccc2Cc2ccccc2Cc2ccccc2-c2cccc3c(-c4ccccc4)cccc23)C1, fitness: 8.220513506541653, logP: 13.258699999999976, sas: 2.68815627838997, ringP: 0, discrm: [0.08510519]
index: 25,  smile: Cc1cccc2c(-c3ccccc3Cc3ccccc3-c3ccccc3Cc3ccccc3-c3cccc4c(-c5ccccc5)cccc34)cccc12, fitness: 9.241230448500326, logP: 14.151019999999974, sas: 2.363829092816909, ringP: 0, discrm: [0.08131511]
index: 26,  smile: Cc1ccccc1-c1cccc2c(-c3ccccc3Cc3ccccc3Cc3ccccc3-c3cccc4c(-c5ccccc5)cccc34)cccc12, fitness: 9.235577734202353, logP: 14.151019999999974, sas: 2.3685244813535657, ringP: 0, discrm: [0.07796431]
index: 27,  smile: Cc1ccccc1-c1cccc2c(-c3ccccc3Cc3ccccc3Cc3ccccc3-c3cccc4c(-c5ccccc5)cccc34)cccc12, fitness: 9.235577734202353, logP: 14.151019999999974, sas: 2.3685244813535657, ringP: 0, discrm: [0.07476175]
index: 28,  smile: Cc1ccccc1-c1cccc2c(-c3ccccc3Cc3ccccc3Cc3ccccc3-c3cccc4c(-c5ccccc5)cccc34)cccc12, fitness: 9.235577734202353, logP: 14.151019999999974, sas: 2.3685244813535657, ringP: 0, discrm: [0.07176642]
