index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 13.230174080656889, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.6073933]
index: 3,  smile: Cc1ccccc1-c1ccccc1, fitness: 13.832570878267779, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.58560485]
index: 4,  smile: Cc1ccccc1-c1ccccc1, fitness: 13.446551171541705, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.5641593]
index: 5,  smile: Cc1ccccc1-c1ccccc1, fitness: 13.172631112337603, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.5489415]
index: 6,  smile: NCc1ccccc1-c1ccccc1-c1ccccc1, fitness: 13.357334859166, logP: 4.479300000000003, sas: 1.5795593416756617, ringP: 0, discrm: [0.555737]
index: 7,  smile: Cc1ccccc1-c1ccccc1-c1ccccc1CN, fitness: 13.406369320014498, logP: 4.787720000000004, sas: 1.6979528259807193, ringP: 0, discrm: [0.5542772]
index: 8,  smile: CCc1ccccc1-c1ccccc1-c1ccccc1C, fitness: 14.063573957969513, logP: 5.8914200000000045, sas: 1.6139724981118686, ringP: 0, discrm: [0.54186255]
index: 9,  smile: Nc1ccccc1Cc1ccccc1-c1ccccc1-c1ccccc1, fitness: 13.911602639699407, logP: 6.193600000000004, sas: 1.8084328860670578, ringP: 0, discrm: [0.53456813]
index: 10,  smile: Cc1ccccc1-c1ccccc1-c1cccc2c(C)cccc12, fitness: 13.728424224851866, logP: 6.790640000000004, sas: 1.633046894810402, ringP: 0, discrm: [0.48923343]
index: 11,  smile: Cc1ccccc1-c1ccccc1-c1cccc2c(-c3ccccc3)cccc12, fitness: 13.94905405743848, logP: 8.149220000000005, sas: 1.656656417299203, ringP: 0, discrm: [0.449759]
index: 12,  smile: Cc1ccccc1-c1ccccc1-c1cccc2c(-c3ccccc3)cccc12, fitness: 13.453232581455813, logP: 8.149220000000005, sas: 1.656656417299203, ringP: 0, discrm: [0.42221338]
index: 13,  smile: CC(=CC=CC=Cc1ccnc2c(CCc3ccccc3N)cccc12)CC=O, fitness: 13.109059537736607, logP: 5.706900000000005, sas: 2.992028657784962, ringP: 0, discrm: [0.5882425]
index: 14,  smile: C=CC=CSCC(C)=CC=CC=CNc1ccccc1NCN, fitness: 13.793342726266753, logP: 4.875700000000004, sas: 3.659126486260547, ringP: 0, discrm: [0.70349175]
index: 15,  smile: CC(=CC=CC=CNc1ccnc2c1COC=C2CCc1ccccc1N)CC=O, fitness: 13.848534851072497, logP: 5.1848000000000045, sas: 3.6829965791572885, ringP: 0, discrm: [0.6960254]
index: 16,  smile: CC(=CC=CC=CNc1ccnc2c1COSC2=CCCc1ccccc1N)CC=O, fitness: 14.888365533270076, logP: 5.8330000000000055, sas: 3.8987067805254743, ringP: 0, discrm: [0.74278563]
index: 17,  smile: CC(=CC=CC=CNc1ccnc2c1COSC2=CCCc1ccccc1N)CC=O, fitness: 14.349531915106013, logP: 5.8330000000000055, sas: 3.8987067805254743, ringP: 0, discrm: [0.7128504]
index: 18,  smile: CC(=CC=CCC=CNc1ccnc2c1COSC2=CCCc1ccccc1N)CC=O, fitness: 13.671755920993137, logP: 6.223100000000006, sas: 3.960157772172611, ringP: 0, discrm: [0.66399866]
index: 19,  smile: CC(=CC=CC=CNc1ccncc1COC=CCSc1ccccc1N=S)CC=O, fitness: 13.75266233316947, logP: 6.283300000000004, sas: 3.9735837036023973, ringP: 0, discrm: [0.66702914]
index: 20,  smile: C=CC=CSC=CN1C=CC=CN1CNc1ccccc1NOSCN=N, fitness: 13.532718085151128, logP: 5.500270000000004, sas: 4.710930051419326, ringP: 0, discrm: [0.7348518]
index: 21,  smile: C=CC=CSC=CN1CCNCN1c1ccccc1NOSCN=N, fitness: 14.187586057743292, logP: 4.154970000000002, sas: 4.655593280433756, ringP: 0, discrm: [0.82032186]
index: 22,  smile: CC=CSOC=Cc1ccccc1Nc1ccccc1NCc1cccs1, fitness: 14.469498567526893, logP: 7.272900000000005, sas: 3.0362400002995606, ringP: 0, discrm: [0.6053295]
index: 23,  smile: CC=CSOC=Cc1ccccc1Nc1ccccc1NCc1cccs1, fitness: 14.345841340964393, logP: 7.272900000000005, sas: 3.0362400002995606, ringP: 0, discrm: [0.59845966]
index: 24,  smile: COSc1ccccc1-c1ccncc1-c1ccccc1-c1cccnc1SC, fitness: 15.539631414404413, logP: 6.853000000000004, sas: 2.673135871747469, ringP: 0, discrm: [0.6569729]
index: 25,  smile: COSc1ccccc1-c1ccncc1-c1ccccc1-c1cccnc1SC, fitness: 15.046445417395136, logP: 6.853000000000004, sas: 2.673135871747469, ringP: 0, discrm: [0.62957364]
index: 26,  smile: COCC=CSOC=Cc1ccccc1Nc1ccncc1NCc1cccs1, fitness: 14.716780248448696, logP: 6.294400000000005, sas: 3.3048302166911725, ringP: 0, discrm: [0.67542773]
index: 27,  smile: CCc1ccccc1N=C1CC1=COSc1cnccc1NC=CC=CC=C(C=CC=O)S#N, fitness: 14.729567368492669, logP: 7.061380000000005, sas: 4.387590882632808, ringP: 0, discrm: [0.71845967]
index: 28,  smile: CCc1ccccc1N=C1CC1=COSc1cnccc1NC=CC=CC=C(C=CC=O)S#N, fitness: 15.392102082237786, logP: 7.061380000000005, sas: 4.387590882632808, ringP: 0, discrm: [0.75526714]
index: 29,  smile: CC=CNc1ccncc1SOC=CCCc1ccccc1N=C1CCC1, fitness: 15.699341899037112, logP: 6.453700000000006, sas: 3.58997873691105, ringP: 0, discrm: [0.74283504]
index: 30,  smile: N=NCc1ccccc1CN1SNCCN1c1cscc1F, fitness: 14.73772661148938, logP: 3.8081700000000023, sas: 3.9573348956482945, ringP: 0, discrm: [0.81779236]
index: 31,  smile: CCc1ccncc1SOc1ccccc1CCCc1ccccc1N=C1CCC1, fitness: 16.24286479094876, logP: 7.161800000000006, sas: 2.9536416900808486, ringP: 0, discrm: [0.70268506]
index: 32,  smile: CCc1ccccc1C=CC=CCCC=CC=Cc1ccccc1-c1ccccc1-c1ccccc1-c1cccc2c(Nc3cccc4c(C)cccc34)cccc12, fitness: 14.704698125672756, logP: 16.22761999999997, sas: 3.171355017577257, ringP: 0, discrm: [0.27604955]
index: 33,  smile: CSCNc1ccncc1SOc1ccccc1CCCc1ccccc1N=C1CCC1, fitness: 16.698126806129572, logP: 7.331800000000006, sas: 3.2508219715285076, ringP: 0, discrm: [0.74118274]
