index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 2.297094361113432, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.52883]
index: 3,  smile: c1ccc(-c2ccccc2)cc1, fitness: 3.2566871940218136, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.54775155]
index: 4,  smile: c1ccc(-c2ccccc2)cc1, fitness: 3.2566871940218136, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.54030514]
index: 5,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 4.434123379199185, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.5402785]
index: 6,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 4.434123379199185, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.5267543]
index: 7,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 4.434123379199185, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.51001143]
index: 8,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 4.434123379199185, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.48125768]
index: 9,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 4.434123379199185, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.43287167]
index: 10,  smile: c1ccc(Cc2ccccc2-c2ccccc2-c2ccccc2)cc1, fitness: 4.916114700360293, logP: 6.611400000000006, sas: 1.5329599684496067, ringP: 0, discrm: [0.41847295]
index: 11,  smile: c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1, fitness: 5.547847471347254, logP: 6.687600000000005, sas: 1.052922015068658, ringP: 0, discrm: [0.318343]
index: 12,  smile: c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1, fitness: 5.547847471347254, logP: 6.687600000000005, sas: 1.052922015068658, ringP: 0, discrm: [0.26209694]
index: 13,  smile: c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1, fitness: 5.547847471347254, logP: 6.687600000000005, sas: 1.052922015068658, ringP: 0, discrm: [0.22798976]
index: 14,  smile: c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1, fitness: 5.547847471347254, logP: 6.687600000000005, sas: 1.052922015068658, ringP: 0, discrm: [0.20704293]
index: 15,  smile: c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1, fitness: 5.547847471347254, logP: 6.687600000000005, sas: 1.052922015068658, ringP: 0, discrm: [0.19270085]
index: 16,  smile: c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1, fitness: 5.547847471347254, logP: 6.687600000000005, sas: 1.052922015068658, ringP: 0, discrm: [0.18151054]
index: 17,  smile: c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1, fitness: 5.547847471347254, logP: 6.687600000000005, sas: 1.052922015068658, ringP: 0, discrm: [0.1720408]
index: 18,  smile: c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2)cc1, fitness: 6.645113712896099, logP: 8.354600000000005, sas: 1.1195146313685314, ringP: 0, discrm: [0.16279174]
index: 19,  smile: C1=CC(C=Cc2ccccc2C=Cc2cccc3c2ccc2c(C=Cc4cccc5ccccc45)cccc23)=C1, fitness: 6.645203347765405, logP: 10.996399999999985, sas: 2.6693849151399043, ringP: 0, discrm: [0.15593176]
index: 20,  smile: C1=CC(C=Cc2ccccc2C=Cc2cccc3c2ccc2c(C=Cc4cccc5ccccc45)cccc23)=C1, fitness: 6.645203347765405, logP: 10.996399999999985, sas: 2.6693849151399043, ringP: 0, discrm: [0.1489294]
index: 21,  smile: C1=CC(C=Cc2ccccc2C=Cc2cccc3c2ccc2c(C=Cc4cccc5ccccc45)cccc23)=C1, fitness: 6.645203347765405, logP: 10.996399999999985, sas: 2.6693849151399043, ringP: 0, discrm: [0.1424835]
index: 22,  smile: Cc1cccc2c(CC=CC=Cc3cccc4c(C=Cc5ccccc5C=Cc5ccccc5)cccc34)cccc12, fitness: 6.815526504576019, logP: 11.454319999999985, sas: 2.796568929433187, ringP: 0, discrm: [0.1376966]
index: 23,  smile: Cc1cccc2c(CC=CC=Cc3cccc4c(C=Cc5ccccc5C=Cc5ccccc5)cccc34)cccc12, fitness: 6.815526504576019, logP: 11.454319999999985, sas: 2.796568929433187, ringP: 0, discrm: [0.13200112]
