index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 11.990094200896147, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.5385]
index: 3,  smile: Cc1ccccc1, fitness: 12.080360428618315, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.5435148]
index: 4,  smile: CCc1ccccc1, fitness: 12.02832164204076, logP: 2.2490000000000006, sas: 1.0, ringP: 0, discrm: [0.53065753]
index: 5,  smile: Nc1ccccc1-c1ccccc1, fitness: 11.950716323586683, logP: 2.9358000000000013, sas: 1.3424871184298794, ringP: 0, discrm: [0.5223025]
index: 6,  smile: C(C=Cc1ccccc1)=Cc1ccccc1, fitness: 12.672058741507662, logP: 4.413200000000003, sas: 1.6546575112236628, ringP: 0, discrm: [0.5252826]
index: 7,  smile: Nc1ccccc1Cc1cccc2ccccc12, fitness: 12.518932573208337, logP: 4.012800000000002, sas: 1.6679451792575186, ringP: 0, discrm: [0.53337604]
index: 8,  smile: Cc1ccccc1-c1ccccc1Sc1ccccc1, fitness: 13.650943498269598, logP: 5.813220000000003, sas: 1.7201564733575392, ringP: 0, discrm: [0.52910906]
index: 9,  smile: Nc1ccccc1Cc1ccccc1C=CC=CSc1ccccc1, fitness: 13.533970726632445, logP: 6.178800000000004, sas: 2.5036331488585546, ringP: 0, discrm: [0.56066614]
index: 10,  smile: Nc1ccccc1Cc1ccccc1C=CC=CSC=CC=CC=CF, fitness: 13.325791426370063, logP: 6.672800000000005, sas: 3.4268883963462526, ringP: 0, discrm: [0.5914657]
index: 11,  smile: Nc1ccccc1Cc1ccccc1C=CC=CSC=CC=CCSF, fitness: 13.52850991349063, logP: 6.807300000000005, sas: 3.538506614969733, ringP: 0, discrm: [0.6049154]
index: 12,  smile: Nc1ccccc1Cc1ccccc1OC=CC=CSC=CC=CCSF, fitness: 13.573048773992099, logP: 6.686600000000005, sas: 3.7168831186053044, ringP: 0, discrm: [0.62405634]
