index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 15.825037018584135, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.45093143]
index: 3,  smile: c1ccc(-c2ccccc2)cc1, fitness: 17.960739165457362, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.49013507]
index: 4,  smile: CCc1cccc2c1ccc1c(C)cccc12, fitness: 18.64792611449349, logP: 4.863820000000004, sas: 1.7579158754041355, ringP: 0, discrm: [0.50789946]
index: 5,  smile: CCc1cccc2c1ccc1c(C)cccc12, fitness: 18.49496152251351, logP: 4.863820000000004, sas: 1.7579158754041355, ringP: 0, discrm: [0.50280064]
index: 6,  smile: CCc1cccc2c1ccc1c(C)cccc12, fitness: 17.96883561461556, logP: 4.863820000000004, sas: 1.7579158754041355, ringP: 0, discrm: [0.48526314]
index: 7,  smile: CCc1cccc2c(-c3cccc4c(C)cccc34)cccc12, fitness: 18.94764375980794, logP: 6.530820000000006, sas: 1.865149876303338, ringP: 0, discrm: [0.48294544]
index: 8,  smile: CCc1cccc2c(-c3cccc4c(C)cccc34)cccc12, fitness: 17.89989805515706, logP: 6.530820000000006, sas: 1.865149876303338, ringP: 0, discrm: [0.44802058]
index: 9,  smile: OCc1cccc2c(SCSc3ccccc3)cccc12, fitness: 17.001278809582487, logP: 5.174000000000004, sas: 2.2453731489681488, ringP: 0, discrm: [0.4652698]
index: 10,  smile: OCc1ccccc1Cc1cccc2c(SCc3ccccc3)cccc12, fitness: 16.725781900060717, logP: 6.215200000000006, sas: 2.069375192607252, ringP: 0, discrm: [0.42450982]
index: 11,  smile: CCSc1ccccc1C=CCCCOc1ccccc1C, fitness: 17.08941953254491, logP: 5.9794200000000055, sas: 2.192008693725219, ringP: 0, discrm: [0.4471035]
index: 12,  smile: SOc1ccccc1C=CC=CCC=CC=C1COC1, fitness: 17.73298513962895, logP: 4.382500000000003, sas: 3.450970172049262, ringP: 0, discrm: [0.55667514]
