index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 2.852171437071684, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.5550771]
index: 3,  smile: c1ccc(-c2ccccc2)cc1, fitness: 3.8198811709009335, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.563194]
index: 4,  smile: Cc1ccccc1-c1ccccc1, fitness: 3.8432886278634215, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.5516046]
index: 5,  smile: Cc1ccccc1-c1ccccc1, fitness: 3.820185092688098, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.5285011]
index: 6,  smile: Cc1ccccc1-c1ccccc1, fitness: 3.8084333217148925, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.5167493]
index: 7,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 4.96994708201138, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.5358237]
index: 8,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 4.9351864280387545, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.50106305]
index: 9,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 4.877664965598264, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.4435416]
index: 10,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 4.806659800021329, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.37253642]
index: 11,  smile: c1ccc(-c2ccccc2-c2ccccc2)cc1, fitness: 4.749688011614957, logP: 5.0206000000000035, sas: 1.0, ringP: 0, discrm: [0.31556463]
index: 12,  smile: Cc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1, fitness: 5.639404571668855, logP: 6.996020000000005, sas: 1.3970267671149248, ringP: 0, discrm: [0.28797677]
index: 13,  smile: Cc1ccccc1-c1ccccc1CCC=Cc1ccccc1Sc1ccccc1, fitness: 5.696133965214708, logP: 8.459220000000004, sas: 2.2329571788056075, ringP: 0, discrm: [0.31758332]
index: 14,  smile: Cc1ccccc1-c1ccccc1CCC=Cc1ccccc1Sc1ccccc1, fitness: 5.651502543648698, logP: 8.459220000000004, sas: 2.2329571788056075, ringP: 0, discrm: [0.2729519]
index: 15,  smile: Cc1ccccc1-c1ccccc1CCC=Cc1ccccc1-c1ccccc1-c1ccccc1, fitness: 6.4807193872413045, logP: 9.642019999999997, sas: 2.2010861042094465, ringP: 0, discrm: [0.22836377]
index: 16,  smile: Cc1ccccc1-c1ccccc1CCC=Cc1ccccc1Sc1ccccc1, fitness: 5.604578161200502, logP: 8.459220000000004, sas: 2.2329571788056075, ringP: 0, discrm: [0.22602752]
index: 17,  smile: Cc1ccccc1-c1ccccc1CCC=Cc1ccccc1CSc1ccccc1, fitness: 5.684497342208271, logP: 8.600320000000004, sas: 2.2400331350405267, ringP: 0, discrm: [0.21480353]
index: 18,  smile: CCc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1Cc1ccccc1, fitness: 6.427624411258928, logP: 8.840800000000003, sas: 1.747937912865508, ringP: 0, discrm: [0.19564793]
index: 19,  smile: CCCc1cccc2c(-c3ccccc3-c3ccccc3-c3ccccc3)cccc12, fitness: 6.2399697339853155, logP: 8.793300000000002, sas: 1.8697598423273973, ringP: 0, discrm: [0.18820323]
index: 20,  smile: CCc1ccccc1-c1ccccc1Cc1cccc2c(Cc3ccccc3Cc3ccccc3)cccc12, fitness: 6.640733894861079, logP: 9.841599999999996, sas: 2.1454477467586397, ringP: 0, discrm: [0.18042858]
index: 21,  smile: CCc1ccccc1-c1ccccc1Cc1cccc2c(-c3ccccc3Cc3ccccc3Cc3ccccc3)cccc12, fitness: 7.652208835785239, logP: 11.508599999999987, sas: 2.277262931888231, ringP: 0, discrm: [0.17315784]
index: 22,  smile: CCc1ccccc1-c1ccccc1Cc1cccc2c(-c3ccccc3Cc3ccccc3Cc3ccccc3)cccc12, fitness: 7.645701245372146, logP: 11.508599999999987, sas: 2.277262931888231, ringP: 0, discrm: [0.16665025]
index: 23,  smile: SCc1ccccc1-c1ccccc1CCC=Cc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1Sc1ccccc1, fitness: 8.498291079626265, logP: 13.581599999999975, sas: 2.7804109171922473, ringP: 0, discrm: [0.1607708]
index: 24,  smile: SCc1ccccc1-c1ccccc1CCC=Cc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1Sc1ccccc1, fitness: 8.492413107977095, logP: 13.581599999999975, sas: 2.7804109171922473, ringP: 0, discrm: [0.15489283]
index: 25,  smile: CC=C1C=CCC(=CC=CCCc2ccccc2-c2ccccc2-c2cccc3c(Cc4ccccc4-c4ccccc4-c4ccccc4CC)cccc23)C1, fitness: 8.969552641146427, logP: 15.372499999999967, sas: 3.4297617525747013, ringP: 0, discrm: [0.1488277]
index: 26,  smile: SCc1ccccc1-c1ccccc1CCC=Cc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1SC=CC=CC=Cc1ccccc1, fitness: 9.094549041878969, logP: 15.305799999999966, sas: 3.2829106926154967, ringP: 0, discrm: [0.14414369]
index: 27,  smile: CSCc1ccccc1-c1ccccc1CCC=Cc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1SC=CC=CC=Cc1ccccc1, fitness: 9.373011551308553, logP: 15.738999999999962, sas: 3.301728123810884, ringP: 0, discrm: [0.13928223]
index: 28,  smile: CSCc1ccccc1-c1ccccc1CCC=Cc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1SC=CC=CCc1ccccc1-c1ccccc1, fitness: 10.090812953224638, logP: 16.93529999999997, sas: 3.4032124722714823, ringP: 0, discrm: [0.1342881]
index: 29,  smile: CSCc1ccccc1-c1ccccc1CCC=Cc1ccccc1Cc1cccc2c(-c3ccccc3-c3ccccc3SC=CC=CCc3ccccc3-c3ccccc3)cccc12, fitness: 10.550231134121471, logP: 18.012299999999982, sas: 3.649176682884989, ringP: 0, discrm: [0.12911212]
index: 30,  smile: CSCc1ccccc1-c1ccccc1CCC=Cc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1SC=CC=CC=Cc1ccccc1, fitness: 10.439184309506526, logP: 17.405999999999977, sas: 3.3824360999040435, ringP: 0, discrm: [0.12518203]
