index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 9.9234032791127, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.4766443]
index: 3,  smile: Cc1ccccc1-c1ccccc1, fitness: 11.655139771700396, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.522716]
index: 4,  smile: CCc1ccccc1-c1ccccc1, fitness: 11.869008277329126, logP: 3.916000000000003, sas: 1.292069328656492, ringP: 0, discrm: [0.53541905]
index: 5,  smile: CCc1ccccc1Cc1cccc2ccccc12, fitness: 12.108845214998649, logP: 4.993000000000004, sas: 1.6547508666014412, ringP: 0, discrm: [0.5301539]
index: 6,  smile: CCc1ccccc1-c1cccc2ccccc12, fitness: 11.905602043705006, logP: 5.069200000000004, sas: 1.5336061371675314, ringP: 0, discrm: [0.50497204]
index: 7,  smile: CCc1ccccc1-c1cccc2ccccc12, fitness: 11.472592896060963, logP: 5.069200000000004, sas: 1.5336061371675314, ringP: 0, discrm: [0.47790897]
index: 8,  smile: Cc1ccccc1CC=CC=CCc1cccc2c(C)cccc12, fitness: 11.478848170724218, logP: 6.354240000000005, sas: 2.4138097270669423, ringP: 0, discrm: [0.48780087]
index: 9,  smile: C=CC=CC=Cc1cccc2c(C=Cc3ccccc3C)cccc12, fitness: 11.05453033732444, logP: 7.074020000000005, sas: 2.5409821107814903, ringP: 0, discrm: [0.4390751]
index: 10,  smile: Cc1ccccc1SCOCCc1ccccc1COO, fitness: 10.65371727046439, logP: 4.2935200000000036, sas: 2.4572373152619296, ringP: 0, discrm: [0.53046834]
index: 11,  smile: Cc1ccccc1SCOCCc1ccccc1COO, fitness: 10.67256664332816, logP: 4.2935200000000036, sas: 2.4572373152619296, ringP: 0, discrm: [0.53164643]
