index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 14.263376251982573, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.5439219]
index: 3,  smile: Cc1cccc2c(C)cccc12, fitness: 14.982298016368837, logP: 3.456640000000002, sas: 1.4805669007743525, ringP: 0, discrm: [0.5559718]
index: 4,  smile: C=Cc1cccc2c(-c3ccccc3)cccc12, fitness: 15.590740838530094, logP: 5.149800000000004, sas: 1.7544784158322635, ringP: 0, discrm: [0.5442576]
index: 5,  smile: C=CCc1cccc2c1ccc1c(-c3ccccc3)cccc12, fitness: 15.98767866702682, logP: 6.388500000000005, sas: 1.9146583250100342, ringP: 0, discrm: [0.53129655]
index: 6,  smile: C=CCc1cccc2c1ccc1c(-c3ccccc3)cccc12, fitness: 15.756278177219691, logP: 6.388500000000005, sas: 1.9146583250100342, ringP: 0, discrm: [0.52077836]
index: 7,  smile: C=CCc1cccc2c1ccc1c(-c3ccccc3)cccc12, fitness: 15.322184701877894, logP: 6.388500000000005, sas: 1.9146583250100342, ringP: 0, discrm: [0.50104684]
index: 8,  smile: C=CCc1cccc2c1ccc1c(-c3ccccc3C)cccc12, fitness: 14.572177755233728, logP: 6.696920000000006, sas: 2.0173270897043025, ringP: 0, discrm: [0.4626719]
index: 9,  smile: C=CNC=CCc1ccccc1Cc1cccc2c(C=CO)cccc12, fitness: 13.545414767361017, logP: 5.748600000000005, sas: 3.057132323471757, ringP: 0, discrm: [0.50334746]
index: 10,  smile: C=CNC=CCc1ccccc1SC=Cc1ccccc1C=CO, fitness: 13.545479772795598, logP: 5.767600000000005, sas: 3.5293073094845235, ringP: 0, discrm: [0.5285788]
index: 11,  smile: C=CNC=CCc1ccccc1SC=Cc1ccccc1C=CO, fitness: 13.04022216628925, logP: 5.767600000000005, sas: 3.5293073094845235, ringP: 0, discrm: [0.50561255]
index: 12,  smile: OCSc1ccnc2c(C=CC3=CNSC=C3)cccc12, fitness: 13.432681216801988, logP: 3.938900000000003, sas: 3.5957528015736093, ringP: 0, discrm: [0.5857989]
index: 13,  smile: OSCSc1cccc2c(C=CCC3=CNSC=C3)cccc12, fitness: 13.443809787842856, logP: 6.1479000000000035, sas: 3.7147642073629745, ringP: 0, discrm: [0.5218963]
index: 14,  smile: O=CCc1ncccc1NSc1ccncc1, fitness: 12.894494730924096, logP: 2.3372, sas: 3.023797043379018, ringP: 0, discrm: [0.5814606]
index: 15,  smile: OSCSc1cccc2c(C=CCC=Cn3ccos[nH]3)cccc12, fitness: 14.923411934556114, logP: 6.578300000000004, sas: 4.172433356758763, ringP: 0, discrm: [0.6003774]
index: 16,  smile: OSCSc1cccc2c(C=CCC=Cn3ncos[nH]3)cccc12, fitness: 15.379062215446115, logP: 5.973300000000004, sas: 4.206713814139221, ringP: 0, discrm: [0.64238846]
