index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 11.22686196975601, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.49609822]
index: 3,  smile: c1ccc(-c2ccccc2)cc1, fitness: 12.801428824576012, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.5302634]
index: 4,  smile: c1ccc(-c2ccccc2)cc1, fitness: 12.64243796459066, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.5214306]
index: 5,  smile: Cc1ccccc1-c1ccccc1, fitness: 12.224927750826373, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.49629134]
index: 6,  smile: Cc1ccccc1-c1ccccc1-c1ccccc1N, fitness: 12.909633401304628, logP: 4.911220000000004, sas: 1.6396664585214111, ringP: 0, discrm: [0.5179363]
index: 7,  smile: Cc1ccccc1CC=CCc1ccccc1-c1ccccc1, fitness: 13.142520770474178, logP: 6.003420000000005, sas: 2.028878913245327, ringP: 0, discrm: [0.51404804]
index: 8,  smile: Cc1ccccc1CCc1ccccc1CCc1ccccc1, fitness: 12.52057523504536, logP: 5.565420000000005, sas: 1.6690181907415376, ringP: 0, discrm: [0.47261426]
index: 9,  smile: Cc1ccccc1CCc1ccccc1CCc1ccccc1, fitness: 11.271078775084423, logP: 5.565420000000005, sas: 1.6690181907415376, ringP: 0, discrm: [0.40319777]
index: 10,  smile: C=CCC=CCc1cccc2c1ccc1c(-c3cccc4c(C)cccc34)cccc12, fitness: 11.581115192916652, logP: 8.796420000000001, sas: 2.4858463916835483, ringP: 0, discrm: [0.34826908]
index: 11,  smile: CC(=Cc1ccccc1CC=CCC=Cc1ccccc1N)Cc1ccccc1, fitness: 10.508695153734587, logP: 7.117000000000006, sas: 2.6505422065890993, ringP: 0, discrm: [0.36560595]
index: 12,  smile: C=CC=C1Nc2ccccc2C(=CC=CC)C1=CC=CCC=CC=CCC, fitness: 11.292380184691291, logP: 7.536600000000005, sas: 3.692560873080625, ringP: 0, discrm: [0.4623718]
index: 13,  smile: N=Nc1ccccc1CC[SH]=CCOCC=Cc1ccccc1N, fitness: 11.622693952086562, logP: 4.471470000000003, sas: 3.6547989578361726, ringP: 0, discrm: [0.5984727]
index: 14,  smile: CC(S)=CC=CC=CCC=CSCC1=CC=CSC1CC1=CC=CC1, fitness: 11.727141506099064, logP: 7.401300000000006, sas: 5.005339343976928, ringP: 0, discrm: [0.57963634]
