index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 7.964072243498686, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.5666978]
index: 3,  smile: Cc1cccc2c(C)cccc12, fitness: 8.429278492748232, logP: 3.456640000000002, sas: 1.4805669007743525, ringP: 0, discrm: [0.567836]
index: 4,  smile: Cc1cccc2c(C)cccc12, fitness: 8.222334980785341, logP: 3.456640000000002, sas: 1.4805669007743525, ringP: 0, discrm: [0.5471417]
index: 5,  smile: c1ccc(-c2ccccc2)cc1, fitness: 8.500783950003258, logP: 3.353600000000001, sas: 1.0, ringP: 0, discrm: [0.52440965]
index: 6,  smile: c1ccc(CCc2ccccc2)cc1, fitness: 8.564122779802787, logP: 3.4718000000000018, sas: 1.014182862295245, ringP: 0, discrm: [0.52410233]
index: 7,  smile: C=CC=CCCc1cccc2c1ccc1c3ccc(c(-c4ccccc4)c3)c12, fitness: 9.668191829019987, logP: 7.925800000000006, sas: 3.078532618389424, ringP: 0, discrm: [0.56843835]
index: 8,  smile: C=CC=CCCc1cccc2c1ccc1c(Cc3ccccc3)cccc12, fitness: 9.93730231663845, logP: 7.258600000000006, sas: 2.302748654145713, ringP: 0, discrm: [0.54907954]
index: 9,  smile: C(C=Cc1ccccc1)=CCc1ccccc1-c1ccc(-c2ccccc2)cc1, fitness: 10.032536545121658, logP: 7.832700000000006, sas: 2.095889324704249, ringP: 0, discrm: [0.49314955]
index: 10,  smile: c1ccc(-c2ccccc2Cc2cccc3c(-c4ccccc4)cccc23)cc1, fitness: 9.499708847729602, logP: 7.764600000000006, sas: 1.7082882071024752, ringP: 0, discrm: [0.39801407]
index: 11,  smile: OC=CC=COCCSc1cccc2c1ccc1c(Cc3ccccc3)cccc12, fitness: 9.333553985990857, logP: 7.277900000000006, sas: 2.760504974829807, ringP: 0, discrm: [0.54245013]
index: 12,  smile: c1ccc(-c2ccccc2-c2cccc3c(-c4ccccc4)cccc23)cc1, fitness: 8.919311313431093, logP: 7.840800000000005, sas: 1.4218907484697816, ringP: 0, discrm: [0.30011314]
index: 13,  smile: OC=CC=COCCSc1cccc2c(-c3cccnc3-c3ccccc3)cccc12, fitness: 8.937980807042717, logP: 7.262900000000006, sas: 2.80834851965591, ringP: 0, discrm: [0.5097121]
index: 14,  smile: CC=CC=Cc1ncccc1-c1cccc2c(SCCOC=CC=CO)cccc12, fitness: 8.697133911933232, logP: 7.185200000000005, sas: 3.3647387180528767, ringP: 0, discrm: [0.5580986]
index: 15,  smile: CC=CCCCCc1cccc2c1ccc1c2ccc2c3cccc(C=C(C)CCC=CC)c3ccc21, fitness: 9.312627515573325, logP: 11.347899999999985, sas: 2.8400059189786724, ringP: 0, discrm: [0.2624561]
index: 16,  smile: C1=CC2C(c3cccnc3-c3ccccc3)=CC=CN2C(SCSc2ccco2)=C1, fitness: 9.809394443928463, logP: 6.8171000000000035, sas: 3.8941786421190887, ringP: 0, discrm: [0.7590629]
index: 17,  smile: FC=CC(=CC=Cc1ccccc1SCC1=[SH]C=CC=C1COC=COS)Sc1ccccc1, fitness: 9.60714205915945, logP: 8.392100000000005, sas: 4.476702323192248, ringP: 0, discrm: [0.69772136]
index: 18,  smile: OC=CC=COCc1ccccc1SCOSc1ccccc1CNc1cccnc1-c1ccccc1, fitness: 10.491633821880955, logP: 8.236200000000006, sas: 3.286236385179137, ringP: 0, discrm: [0.65386355]
index: 19,  smile: OC=CC=COCC1=CC=C[SH]=C1SCOSc1ccccc1CNc1cccnc1-c1ccccc1, fitness: 10.217679495590428, logP: 7.726200000000007, sas: 4.001901280284033, ringP: 0, discrm: [0.74864835]
index: 20,  smile: OC=CC=COCc1ccccc1SCOSc1ccccc1CNc1cccnc1Nc1ccccc1, fitness: 11.54307253857623, logP: 8.312800000000005, sas: 3.293204176553263, ringP: 0, discrm: [0.75443584]
index: 21,  smile: CC=CCCCCc1cccc2c(-c3cncc4c3ccc3c(-c5cccc6c(C=C(C)CCC=CC)cccc56)cccc34)cccc12, fitness: 10.414867765086317, logP: 14.07689999999997, sas: 3.182930078568968, ringP: 0, discrm: [0.22120944]
index: 22,  smile: OC=CC=COCc1ccccc1SCOSc1ccccc1CNc1cccnc1Nc1ccccc1, fitness: 12.84009345074664, logP: 8.312800000000005, sas: 3.293204176553263, ringP: 0, discrm: [0.88413787]
index: 23,  smile: OC=COCOCc1ccccc1SCOSc1ccccc1CNc1cccnc1Nc1ccccc1, fitness: 11.88203490644109, logP: 7.730700000000007, sas: 3.246661494456598, ringP: 0, discrm: [0.8238438]
index: 24,  smile: OC=COCOCc1ccccc1SCOSc1ccccc1CSNc1cccnc1Nc1ccccc1, fitness: 11.40707391597992, logP: 8.378900000000003, sas: 3.5338162428488653, ringP: 0, discrm: [0.76513416]
index: 25,  smile: CC=CCCCCC=Cc1cccc2c1ccc1c2ccc2c3ccc4c(Sc5ccccc5CCC=CC)cccc4c3ccc12, fitness: 10.418121095359773, logP: 14.262199999999973, sas: 3.1022271787666096, ringP: 0, discrm: [0.19873093]
index: 26,  smile: OC=CC=CSCCc1ccccc1SCOSc1ccccc1CNc1cccnc1Nc1ccccc1, fitness: 12.60523558751754, logP: 9.071900000000001, sas: 3.374769293246743, ringP: 0, discrm: [0.81685483]
index: 27,  smile: OC=CC=COCc1cccnc1SCSSc1ccccc1CNc1cccnc1Nc1ccccc1, fitness: 11.67092797177375, logP: 8.424400000000004, sas: 3.4095596564715738, ringP: 0, discrm: [0.7733467]
index: 28,  smile: COCc1ccccc1C=CCCCc1ccccc1Sc1cccc2c1ccc1c2ccc2c3cccc(C=C(CCC=Cc4ccccc4)SC)c3ccc21, fitness: 10.948898656955063, logP: 15.830599999999963, sas: 3.5062230345245373, ringP: 0, discrm: [0.1896659]
