index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 9.755849854277495, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.33903435]
index: 3,  smile: Cc1cccc2c(C)cccc12, fitness: 11.241595387279482, logP: 3.456640000000002, sas: 1.4805669007743525, ringP: 0, discrm: [0.38593987]
index: 4,  smile: Cc1ccccc1-c1ccccc1, fitness: 12.348880616426959, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.41169077]
index: 5,  smile: Cc1ccccc1-c1ccccc1, fitness: 12.547803727388873, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.4207327]
index: 6,  smile: Cc1ccccc1-c1ccccc1, fitness: 12.337200967073931, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.41115987]
index: 7,  smile: C=Cc1ccccc1C=CCC=Cc1ccccc1, fitness: 12.580585128334913, logP: 5.446300000000005, sas: 2.3534376797882537, ringP: 0, discrm: [0.43068936]
index: 8,  smile: CCc1ccccc1CCc1ccccc1-c1ccccc1, fitness: 13.293137043663126, logP: 5.701200000000005, sas: 1.6790573216837998, ringP: 0, discrm: [0.4179909]
index: 9,  smile: Cc1ccccc1C=CCCc1ccccc1-c1ccccc1, fitness: 12.649883543317262, logP: 6.308020000000005, sas: 1.9003010851910282, ringP: 0, discrm: [0.38137677]
index: 10,  smile: C=CC=CC=CC=CC=Cc1ccccc1-c1ccccc1C=CC, fitness: 11.560111881962388, logP: 7.254500000000006, sas: 2.9440702035106785, ringP: 0, discrm: [0.35857177]
index: 11,  smile: C=Cc1ccccc1-c1ccccc1CC=C(C)C=CC=CC=Cc1ccccc1, fitness: 11.2350623769408, logP: 8.311200000000005, sas: 2.7375331236472817, ringP: 0, discrm: [0.2985688]
index: 12,  smile: C=Cc1ccccc1-c1ccccc1CCC=CC=CC1=CSSC=N1, fitness: 11.776910322514068, logP: 7.306300000000006, sas: 3.4814510678852395, ringP: 0, discrm: [0.3961698]
index: 13,  smile: C=CSNCCCSC=Cc1ccccc1-c1ccccc1ON, fitness: 12.665099263235316, logP: 5.081400000000004, sas: 3.332523793001007, ringP: 0, discrm: [0.49982387]
