index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 8.125490204619291, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.5828396]
index: 3,  smile: CC=Cc1cccc2ccccc12, fitness: 8.388305043813427, logP: 3.8729000000000022, sas: 1.7667842844217816, ringP: 0, discrm: [0.56879467]
index: 4,  smile: c1ccc(Cc2ccccc2)cc1, fitness: 8.687314027389435, logP: 3.277400000000002, sas: 1.0284255677733025, ringP: 0, discrm: [0.55186695]
index: 5,  smile: c1ccc(Cc2ccccc2)cc1, fitness: 8.562460416397004, logP: 3.277400000000002, sas: 1.0284255677733025, ringP: 0, discrm: [0.5393816]
index: 6,  smile: c1ccc(Cc2ccccc2-c2ccccc2)cc1, fitness: 9.438972094375075, logP: 4.944400000000004, sas: 1.375853801824114, ringP: 0, discrm: [0.5511156]
index: 7,  smile: c1ccc(Cc2ccccc2-c2ccccc2)cc1, fitness: 9.462945082503737, logP: 4.944400000000004, sas: 1.375853801824114, ringP: 0, discrm: [0.5535129]
index: 8,  smile: C(=Cc1ccccc1-c1ccccc1)c1ccccc1, fitness: 9.553303772442186, logP: 5.5240000000000045, sas: 1.5997096415452834, ringP: 0, discrm: [0.5485601]
index: 9,  smile: C(=CC=Cc1ccccc1Cc1ccccc1)C=Cc1ccccc1, fitness: 9.80690183464528, logP: 6.560200000000005, sas: 2.167130620792028, ringP: 0, discrm: [0.569042]
index: 10,  smile: C(=Cc1ccccc1-c1ccccc1-c1ccccc1)c1ccccc1, fitness: 10.149465464647003, logP: 7.191000000000006, sas: 1.7105372007192585, ringP: 0, discrm: [0.503775]
index: 11,  smile: Sc1ccccc1C=CC=CC=Cc1ccccc1-c1ccccc1Cc1ccccc1, fitness: 10.25665448679262, logP: 8.515900000000004, sas: 2.588627167497151, ringP: 0, discrm: [0.5266256]
index: 12,  smile: Sc1ccccc1C=CC=CC=Cc1ccccc1-c1ccccc1Cc1ccccc1, fitness: 9.60488389505678, logP: 8.515900000000004, sas: 2.588627167497151, ringP: 0, discrm: [0.46144852]
index: 13,  smile: c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1, fitness: 9.275938949695032, logP: 6.687600000000005, sas: 1.052922015068658, ringP: 0, discrm: [0.37280914]
index: 14,  smile: Sc1ccccc1C=CC=CC=Cc1ccccc1-c1ccccc1Sc1ccccc1, fitness: 9.22988440256747, logP: 9.0763, sas: 2.7203507302501873, ringP: 0, discrm: [0.40022442]
index: 15,  smile: SSC1=CSCC=C1C=CC=CCC=CC=CC=CCc1ccccc1, fitness: 9.722902708864058, logP: 7.492800000000006, sas: 3.9205072117413824, ringP: 0, discrm: [0.7058573]
index: 16,  smile: Nc1ccccc1CNc1ccccc1C=CC=CC=CC1=CCSC=C1SS, fitness: 10.16704357214441, logP: 7.099100000000005, sas: 3.571839220163759, ringP: 0, discrm: [0.73610353]
index: 17,  smile: Nc1ccccc1Oc1ccccc1C=CC=CC=CC1=CCSC=C1SNS, fitness: 9.9321896749006, logP: 6.783900000000004, sas: 3.6765666409782387, ringP: 0, discrm: [0.74748933]
index: 18,  smile: Nc1ccccc1CNc1ccccc1C=CC=CC=CC1=CCSC=C1SSS, fitness: 10.054720682192032, logP: 7.7473000000000045, sas: 3.6840624942766516, ringP: 0, discrm: [0.692598]
index: 19,  smile: Nc1ccccc1CNc1ccccc1C=CC=CC=CC1=CCSC=C1SSS, fitness: 10.2051356258871, logP: 7.7473000000000045, sas: 3.6840624942766516, ringP: 0, discrm: [0.70763946]
index: 20,  smile: C=CCc1cccc2c1ccc1c(-c3ccccc3-c3ccccc3CCc3ccccc3C=CC=CC)cccc12, fitness: 9.86637718528651, logP: 11.429999999999987, sas: 2.7828053408556954, ringP: 0, discrm: [0.30514586]
index: 21,  smile: C=CCc1cccc2c1ccc1c(-c3ccccc3-c3ccccc3CCc3ccccc3C=CCC)cccc12, fitness: 9.845630512689795, logP: 11.263899999999987, sas: 2.672847134360236, ringP: 0, discrm: [0.30156547]
index: 22,  smile: C=CNC=CSC=Cc1ccccc1CCc1ccccc1C=CC=CC=CC=CC=CS[SH]=c1ccocc1SS, fitness: 13.020851622974556, logP: 11.451289999999982, sas: 4.6606687403594185, ringP: 0, discrm: [0.845163]
index: 23,  smile: C=CC=Cc1ccccc1CSc1ccccc1C=CC=CC=Cc1ccccc1-c1ccccc1C[SH]1C=CC=CC1c1cccc2c1ccc1c(C=CC=C)cccc12, fitness: 11.064401678722245, logP: 16.959499999999977, sas: 4.883903034842164, ringP: 0, discrm: [0.2873367]
