index: 1,  smile: C, fitness: -6.281431695634691, logP: 0.6361, sas: 7.3284153846153846, ringP: 0, discrm: [0.]
index: 2,  smile: Cc1ccccc1, fitness: 10.103547589110258, logP: 1.99502, sas: 1.0, ringP: 0, discrm: [0.48790333]
index: 3,  smile: CCc1ccccc1, fitness: 10.863104242443592, logP: 2.2490000000000006, sas: 1.0, ringP: 0, discrm: [0.52416366]
index: 4,  smile: Cc1ccccc1-c1ccccc1, fitness: 11.907785264254107, logP: 3.662020000000002, sas: 1.1518802358387852, ringP: 0, discrm: [0.5385063]
index: 5,  smile: Cc1ccccc1C=Cc1cccc2ccccc12, fitness: 12.193995194798953, logP: 5.318620000000004, sas: 1.7469934490190226, ringP: 0, discrm: [0.52804184]
index: 6,  smile: Cc1ccccc1C=Cc1cccc2ccccc12, fitness: 11.778255181676395, logP: 5.318620000000004, sas: 1.7469934490190226, ringP: 0, discrm: [0.5020581]
index: 7,  smile: Cc1ccccc1C=Cc1cccc2ccccc12, fitness: 11.610271172887332, logP: 5.318620000000004, sas: 1.7469934490190226, ringP: 0, discrm: [0.4915591]
index: 8,  smile: Cc1ccccc1CC=Cc1cccc2ccccc12, fitness: 11.061718043127698, logP: 5.404120000000004, sas: 1.9088795502806164, ringP: 0, discrm: [0.4656809]
index: 9,  smile: Cc1ccccc1C=CC=CC=CCc1ccccc1F, fitness: 10.276836778607832, logP: 5.502420000000004, sas: 2.4361117162707586, ringP: 0, discrm: [0.45195684]
index: 10,  smile: CCc1ccccc1CCCc1cccc2c(CF)cccc12, fitness: 10.053577252620013, logP: 6.047000000000005, sas: 2.1211280622964512, ringP: 0, discrm: [0.39026234]
index: 11,  smile: FNCc1ccnc2c1SC=CC2=CSc1ccccc1, fitness: 10.00817827437725, logP: 4.808300000000003, sas: 3.57743791323614, ringP: 0, discrm: [0.5516843]
index: 12,  smile: FNCc1ccnc2c1SC=CC2=CSc1ccccc1, fitness: 10.102417509301567, logP: 4.808300000000003, sas: 3.57743791323614, ringP: 0, discrm: [0.5575743]
index: 13,  smile: CC(=CCC(N)=CCSc1ccccc1)NSNF, fitness: 10.325614956229158, logP: 3.5421000000000014, sas: 3.77705663583221, ringP: 0, discrm: [0.64244044]
index: 14,  smile: CC(=CCC(N)=CCCSc1ccccc1)NSNF, fitness: 10.417540413028451, logP: 3.9322000000000017, sas: 3.7488882650270643, ringP: 0, discrm: [0.62884533]
index: 15,  smile: CC(=CCC(N)=CCOCSc1ccccc1)NSNF, fitness: 9.804545402292193, logP: 3.5162000000000013, sas: 3.9287928512014005, ringP: 0, discrm: [0.622434]
